x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
-0.534199,0.0247148,0.24432357993130122,0.5,0.3,Necrotic
-3.28953,4.95199,0.25103447960387415,0.5,0.3,Necrotic
-0.484749,0.133167,0.24449459141029092,0.5,0.3,Necrotic
4.66167,9.86921,0.29943143684247564,0.5,0.3,Viable tumour cell
7.77725,4.61475,0.2661873361422501,0.5,0.3,Necrotic
6.30814,-11.8386,0.4046615404420001,0.5,0.3,Viable tumour cell
-11.6673,12.5398,0.6353641352615473,0.5,0.3,Viable tumour cell
-0.128711,-0.148261,0.24419714253676236,0.5,0.3,Necrotic
1.29293,-0.212158,0.2448207778676811,0.5,0.3,Necrotic
-0.502355,-0.749519,0.24311980641055314,0.5,0.3,Necrotic
-12.2144,2.3799,0.34894243621121773,0.5,0.3,Viable tumour cell
2.76287,3.22049,0.2504377062409129,0.5,0.3,Necrotic
-1.17307,0.835554,0.245277019747738,0.5,0.3,Necrotic
3.503,-3.37668,0.23945331617422638,0.5,0.3,Necrotic
0.271683,6.52495,0.2524708079184179,0.5,0.3,Necrotic
3.53952,0.39477,0.2481406521728781,0.5,0.3,Necrotic
-0.95372,-4.27961,0.23594037196677492,0.5,0.3,Necrotic
-10.3511,6.65171,0.3346786422404905,0.5,0.3,Viable tumour cell
0.865145,-1.4411,0.24222117152512238,0.5,0.3,Necrotic
7.96524,-0.700205,0.2593531153835921,0.5,0.3,Necrotic
0.616258,-0.303564,0.24423814168250862,0.5,0.3,Necrotic
-4.68705,13.6715,0.4242408418859603,0.5,0.3,Viable tumour cell
-2.08907,-13.0792,0.40170652350784497,0.5,0.3,Viable tumour cell
2.76688,-0.541798,0.2455731645514892,0.5,0.3,Necrotic
0.740017,-5.61564,0.23156028043456817,0.5,0.3,Necrotic
0.830143,8.33273,0.25895988964237776,0.5,0.3,Necrotic
-1.85268,5.00117,0.25063193378210025,0.5,0.3,Necrotic
0.890837,-2.95987,0.23866956181337598,0.5,0.3,Necrotic
0.263624,-1.50045,0.24191993058971642,0.5,0.3,Necrotic
-5.28618,-4.3285,0.24697774107064824,0.5,0.3,Necrotic
0.755491,1.20013,0.2466682253060794,0.5,0.3,Necrotic
3.57952,-3.06404,0.24065956861238616,0.5,0.3,Necrotic
-0.481554,-9.22441,0.25674764882009626,0.5,0.3,Viable tumour cell
-0.153606,-0.379255,0.24380263410435807,0.5,0.3,Necrotic
