x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
-0.0504917,0.0798916,0.28932958058209585,0.5,0.3,Necrotic
2.39049,8.52453,0.2918274982983363,0.5,0.3,Viable tumour cell
0.194848,-0.0502049,0.2892623298892385,0.5,0.3,Necrotic
-4.97024,-8.73649,0.3124981751075038,0.5,0.3,Viable tumour cell
11.5635,8.05769,0.5057687243577049,0.5,0.3,Viable tumour cell
0.13692,-0.0138891,0.2892671250356138,0.5,0.3,Necrotic
-8.42383,5.63689,0.3126902092744315,0.5,0.3,Viable tumour cell
-1.89664,-5.30594,0.2939776240354069,0.5,0.3,Necrotic
-1.0935,-1.24054,0.29093544831641815,0.5,0.3,Necrotic
0.402731,-0.237112,0.2893022788885786,0.5,0.3,Necrotic
0.130415,-0.159271,0.28941348050578947,0.5,0.3,Necrotic
-3.04877,1.15464,0.29137743019748386,0.5,0.3,Necrotic
-3.97838,-0.713911,0.292364316715341,0.5,0.3,Necrotic
-4.0371,-0.211658,0.29239325753305456,0.5,0.3,Necrotic
0.701041,-1.5749,0.2903038380858758,0.5,0.3,Necrotic
3.47041,-1.95442,0.28984945420414343,0.5,0.3,Necrotic
-1.32374,-0.69559,0.29078607442747856,0.5,0.3,Necrotic
0.184441,-0.843062,0.2899530110165141,0.5,0.3,Necrotic
2.64474,5.70126,0.2835390130481176,0.5,0.3,Necrotic
-3.31789,4.20507,0.2905792775901277,0.5,0.3,Necrotic
0.717332,-1.29943,0.2900381811488018,0.5,0.3,Necrotic
-10.889,-6.27604,0.4101826844790199,0.5,0.3,Viable tumour cell
-4.2568,-3.77335,0.2927561843752428,0.5,0.3,Necrotic
-9.23477,0.776856,0.3030872491300747,0.5,0.3,Viable tumour cell
-0.053335,-0.0812898,0.2894485476497915,0.5,0.3,Necrotic
3.34622,3.24123,0.2832690379450072,0.5,0.3,Necrotic
-10.0143,5.93665,0.3452887213906209,0.5,0.3,Viable tumour cell
0.278453,-3.30026,0.29192184954830225,0.5,0.3,Necrotic
1.59358,-13.8934,0.4526519239090594,0.5,0.3,Viable tumour cell
-12.121,9.39503,0.5449332878905633,0.5,0.3,Viable tumour cell
-4.81267,8.37935,0.3049422708296228,0.5,0.3,Viable tumour cell
12.2479,5.90103,0.45754744970733663,0.5,0.3,Viable tumour cell
0.0504525,-0.250717,0.28953248804926235,0.5,0.3,Necrotic
0.505502,-3.69472,0.29217596838533166,0.5,0.3,Necrotic
-11.2871,9.4994,0.5036037612498625,0.5,0.3,Viable tumour cell
0.280885,-0.180954,0.28933279766854847,0.5,0.3,Necrotic
-6.2778,10.5943,0.3768863274815778,0.5,0.3,Viable tumour cell
-6.26071,9.83754,0.3514491108742924,0.5,0.3,Viable tumour cell
2.00195,15.9729,0.6522388391807037,0.5,0.3,Viable tumour cell
2.60064,0.0158963,0.2877523924713112,0.5,0.3,Necrotic
-0.661648,0.180837,0.28972093930557397,0.5,0.3,Necrotic
2.08623,-6.35728,0.29405981400712483,0.5,0.3,Necrotic
0.0169076,-0.0147117,0.2893538874318909,0.5,0.3,Necrotic
0.901312,-0.159821,0.28886721056475495,0.5,0.3,Necrotic
-0.651597,-0.20631,0.2899684146512018,0.5,0.3,Necrotic
-11.7471,5.10684,0.39642932471864073,0.5,0.3,Viable tumour cell
8.55404,8.95937,0.40221220849256145,0.5,0.3,Viable tumour cell
1.81696,1.47021,0.28586210603064144,0.5,0.3,Necrotic
-0.121688,-0.815365,0.29009714156008637,0.5,0.3,Necrotic
1.1621,0.27442,0.28823132909788235,0.5,0.3,Necrotic
-13.2785,-2.4802,0.45182661039060434,0.5,0.3,Viable tumour cell
-0.13958,-0.121204,0.28953331931333853,0.5,0.3,Necrotic
-0.0428652,0.0831127,0.2893197301772321,0.5,0.3,Necrotic
-2.29887,1.80782,0.29028583743115155,0.5,0.3,Necrotic
0.233185,-0.0277635,0.28921221147260184,0.5,0.3,Necrotic
-0.828159,0.0576118,0.28992699820481505,0.5,0.3,Necrotic
-16.2319,-2.68266,0.7017833749985272,0.5,0.3,Viable tumour cell
-0.0508693,-0.00959129,0.289395097102349,0.5,0.3,Necrotic
-0.726335,-0.511593,0.2902219055158713,0.5,0.3,Necrotic
-10.8494,1.02456,0.3309027782827673,0.5,0.3,Viable tumour cell
0.244726,-0.185865,0.28936364855455027,0.5,0.3,Necrotic
0.04633,-0.115309,0.28942211344656543,0.5,0.3,Necrotic
3.71906,-3.46116,0.2915186491773142,0.5,0.3,Necrotic
1.06122,-0.768431,0.2893728651545269,0.5,0.3,Necrotic
0.0763691,-0.6084,0.2898159697720313,0.5,0.3,Necrotic
3.35173,-4.49566,0.2925377828179293,0.5,0.3,Necrotic
-7.0493,9.58196,0.3580038335803776,0.5,0.3,Viable tumour cell
-1.63082,2.59777,0.28906349821305843,0.5,0.3,Necrotic
0.257354,-0.433841,0.2895735659296556,0.5,0.3,Necrotic
0.0268195,-0.201737,0.28950446242738104,0.5,0.3,Necrotic
-0.323991,0.0918121,0.2895300333869092,0.5,0.3,Necrotic
-2.07075,-18.5543,0.9017164305842164,0.5,0.3,Viable tumour cell
-0.122236,-0.895493,0.29016407350344064,0.5,0.3,Necrotic
0.187406,0.766302,0.2885144679443833,0.5,0.3,Necrotic
-0.0818751,-0.0154676,0.2894219135590618,0.5,0.3,Necrotic
5.36926,-15.9624,0.6957165183279708,0.5,0.3,Viable tumour cell
-0.425166,0.917104,0.28896015990822677,0.5,0.3,Necrotic
-1.77475,-0.051209,0.29071355707194435,0.5,0.3,Necrotic
10.9974,-8.30714,0.4417528066141373,0.5,0.3,Viable tumour cell
