x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
6.32131,-1.97377,0.28174430842728915,0.5,0.3,Necrotic
0.426396,-0.699259,0.2751075771719233,0.5,0.3,Necrotic
-11.066,9.93453,0.5233502592271614,0.5,0.3,Viable tumour cell
0.310642,0.641461,0.2757696995389957,0.5,0.3,Necrotic
15.4656,3.69805,0.6676273458352796,0.5,0.3,Viable tumour cell
4.33758,11.5784,0.3679046176543741,0.5,0.3,Viable tumour cell
2.64361,-13.8162,0.47461036839676213,0.5,0.3,Viable tumour cell
-10.945,0.203318,0.3180076033028556,0.5,0.3,Viable tumour cell
-0.217774,-0.155564,0.27494638357908957,0.5,0.3,Necrotic
3.26203,-16.4851,0.7301228078850497,0.5,0.3,Viable tumour cell
-9.84004,-5.07212,0.3236024991711719,0.5,0.3,Viable tumour cell
-1.80272,-1.6873,0.27220691770533123,0.5,0.3,Necrotic
-1.05218,-1.16016,0.2734814023672887,0.5,0.3,Necrotic
0.702021,-0.867962,0.2752245826667138,0.5,0.3,Necrotic
-0.0871018,-0.514427,0.2747995227107795,0.5,0.3,Necrotic
1.48399,-1.3388,0.2757459247761058,0.5,0.3,Necrotic
-0.233482,0.299174,0.2753582280362685,0.5,0.3,Necrotic
-2.87557,8.23037,0.29646151407783405,0.5,0.3,Necrotic
-1.51034,8.45592,0.2948439579612655,0.5,0.3,Necrotic
5.00075,15.5234,0.6239387116289339,0.5,0.3,Viable tumour cell
-14.6251,-0.608777,0.5004093615837011,0.5,0.3,Viable tumour cell
0.0832015,0.339528,0.2754911965723864,0.5,0.3,Necrotic
-0.0592784,-1.76439,0.2739992665653599,0.5,0.3,Necrotic
4.71741,9.08501,0.3003776931855618,0.5,0.3,Viable tumour cell
4.17187,14.0139,0.48487155985924424,0.5,0.3,Viable tumour cell
2.93065,4.18412,0.2755119548760227,0.5,0.3,Necrotic
-6.63262,0.794523,0.2733594362891862,0.5,0.3,Necrotic
0.269789,-0.710001,0.2749684890313565,0.5,0.3,Necrotic
-0.0275657,0.248484,0.2753936260563714,0.5,0.3,Necrotic
-5.10536,-5.40603,0.26852688690913795,0.5,0.3,Necrotic
-0.284152,-0.214371,0.2748508904633119,0.5,0.3,Necrotic
11.7149,0.203757,0.35499983077763053,0.5,0.3,Viable tumour cell
-1.48733,-1.83087,0.27240612094787586,0.5,0.3,Necrotic
