x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
-0.453801,1.21615,0.2262216496981872,0.5,0.3,Necrotic
-10.5357,-11.7139,0.6287922571157862,0.5,0.3,Viable tumour cell
-0.773606,3.77275,0.2289512300602497,0.5,0.3,Necrotic
3.24646,12.4962,0.435296539338254,0.5,0.3,Viable tumour cell
-0.819648,-0.201793,0.22610456096752324,0.5,0.3,Necrotic
-2.99648,-4.70667,0.23748574951283474,0.5,0.3,Necrotic
-0.274395,0.0366577,0.2256478185151165,0.5,0.3,Necrotic
-0.411467,-0.232654,0.22572662639463625,0.5,0.3,Necrotic
-0.0773744,-13.4607,0.43280565292406414,0.5,0.3,Viable tumour cell
-5.55108,12.2632,0.45032652449490207,0.5,0.3,Viable tumour cell
0.258238,-0.425786,0.22487933117723383,0.5,0.3,Necrotic
0.793198,-1.52605,0.22359047243526106,0.5,0.3,Necrotic
1.59258,-3.91296,0.2230618680618151,0.5,0.3,Necrotic
7.13029,13.7186,0.6424038027712597,0.5,0.3,Viable tumour cell
7.12785,11.054,0.4443200400810613,0.5,0.3,Viable tumour cell
-10.1844,8.63384,0.43901510598737814,0.5,0.3,Viable tumour cell
2.48021,-2.33153,0.22108924313464984,0.5,0.3,Necrotic
-2.35085,-2.40627,0.22906804060906563,0.5,0.3,Necrotic
-0.0433899,-0.766225,0.22502668993482658,0.5,0.3,Necrotic
-1.27444,-3.09432,0.22815651330318948,0.5,0.3,Necrotic
-2.6213,-2.87447,0.2306762880101242,0.5,0.3,Necrotic
0.136597,0.105647,0.22532324378709975,0.5,0.3,Necrotic
-0.0383659,1.0733,0.225851769144741,0.5,0.3,Necrotic
1.2301,-5.72689,0.228861780879977,0.5,0.3,Necrotic
-9.72251,5.95883,0.33805808575966767,0.5,0.3,Viable tumour cell
-2.29986,1.64912,0.22795731373550543,0.5,0.3,Necrotic
-0.519112,-0.250657,0.2258219425380322,0.5,0.3,Necrotic
-5.46588,0.567483,0.23091798799786983,0.5,0.3,Viable tumour cell
-0.0609824,-0.738518,0.22506459991738575,0.5,0.3,Necrotic
4.19697,-9.88945,0.309695519261179,0.5,0.3,Viable tumour cell
5.75085,8.69518,0.31210066550756244,0.5,0.3,Viable tumour cell
1.18516,-3.37992,0.22288375607281616,0.5,0.3,Necrotic
-0.072033,0.906792,0.2258032624361378,0.5,0.3,Necrotic
-10.3767,6.64055,0.3808326531608536,0.5,0.3,Viable tumour cell
5.46875,10.8685,0.3864098280461934,0.5,0.3,Viable tumour cell
7.85986,-13.5287,0.6181620664002769,0.5,0.3,Viable tumour cell
0.293397,-0.357996,0.22487863430435473,0.5,0.3,Necrotic
1.80625,-0.57484,0.22357821178505832,0.5,0.3,Necrotic
-7.90271,10.2218,0.41182863347812293,0.5,0.3,Viable tumour cell
0.0449013,0.495181,0.22555100957116336,0.5,0.3,Necrotic
-0.200241,2.53599,0.22721747344015736,0.5,0.3,Necrotic
1.24433,4.3277,0.23299586912422446,0.5,0.3,Necrotic
-8.63981,-14.4876,0.7217795824997314,0.5,0.3,Viable tumour cell
-0.500452,0.630492,0.22600281859057048,0.5,0.3,Necrotic
-14.2307,7.75149,0.6997099027482824,0.5,0.3,Viable tumour cell
-0.206933,-0.101089,0.22556173050751083,0.5,0.3,Necrotic
11.2399,-4.62129,0.3939534822538481,0.5,0.3,Viable tumour cell
-0.534474,-0.0182881,0.2258746645514501,0.5,0.3,Necrotic
-2.3999,2.22031,0.22845581072930454,0.5,0.3,Necrotic
1.14363,-0.728785,0.22396429095857814,0.5,0.3,Necrotic
1.35659,-12.3148,0.37855494732792594,0.5,0.3,Viable tumour cell
-0.113976,-0.29457,0.22537592849515084,0.5,0.3,Necrotic
-0.0616028,-7.77828,0.2429824661065462,0.5,0.3,Viable tumour cell
-10.65,0.339592,0.3167537693198077,0.5,0.3,Viable tumour cell
2.78218,-3.58953,0.22167771964033386,0.5,0.3,Necrotic
