x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
0.145678,-0.873384,0.2568530850121813,0.5,0.3,Necrotic
0.763533,-1.01176,0.25716707178197046,0.5,0.3,Necrotic
10.7515,-12.5358,0.638351921901871,0.5,0.3,Viable tumour cell
5.17006,-6.63615,0.27127258038770796,0.5,0.3,Viable tumour cell
-8.54216,5.94012,0.28721256301841364,0.5,0.3,Viable tumour cell
2.96185,-1.63552,0.2584211482493836,0.5,0.3,Necrotic
-7.74636,-11.9374,0.4828131795321917,0.5,0.3,Viable tumour cell
3.98085,-0.466489,0.2580120823104428,0.5,0.3,Necrotic
-0.189252,1.39136,0.2566608213700759,0.5,0.3,Necrotic
-0.0309938,-0.453549,0.2567521268778413,0.5,0.3,Necrotic
-10.8818,-5.73097,0.36388650292373526,0.5,0.3,Viable tumour cell
-3.54234,3.35341,0.2568190426972818,0.5,0.3,Necrotic
0.760715,-1.01991,0.25716584323268205,0.5,0.3,Necrotic
-2.63768,-15.6918,0.6655713403988232,0.5,0.3,Viable tumour cell
0.823611,-0.673748,0.25716403513456504,0.5,0.3,Necrotic
0.226336,-0.858709,0.2568930454082457,0.5,0.3,Necrotic
0.690286,-0.315058,0.2570519631422109,0.5,0.3,Necrotic
2.82475,-10.0714,0.3060304396735396,0.5,0.3,Viable tumour cell
1.09696,-1.04995,0.2573504752434951,0.5,0.3,Necrotic
0.603128,9.62604,0.2793768863873314,0.5,0.3,Viable tumour cell
-0.311166,2.80132,0.2566683288154631,0.5,0.3,Necrotic
-0.258964,-0.571311,0.25664879787437833,0.5,0.3,Necrotic
2.70374,5.89082,0.25635623086584813,0.5,0.3,Viable tumour cell
0.417774,-0.105304,0.2569181029457658,0.5,0.3,Necrotic
0.495017,-0.407724,0.25700024332568655,0.5,0.3,Necrotic
-10.1213,6.60893,0.34097685249819004,0.5,0.3,Viable tumour cell
0.577287,13.0695,0.3940514571855628,0.5,0.3,Viable tumour cell
-14.2732,1.18398,0.46011153032433677,0.5,0.3,Viable tumour cell
-1.85724,1.17888,0.25630662346636424,0.5,0.3,Necrotic
0.215587,-0.91672,0.2568895067358068,0.5,0.3,Necrotic
9.70377,-0.0188168,0.2835605639146592,0.5,0.3,Viable tumour cell
-2.39499,6.95435,0.2611707562006375,0.5,0.3,Necrotic
1.5963,0.200129,0.2572688942791796,0.5,0.3,Necrotic
-9.44442,-11.1322,0.501720153979061,0.5,0.3,Viable tumour cell
-1.02278,12.5852,0.37061805759222677,0.5,0.3,Viable tumour cell
2.89852,-3.41666,0.25992696898497536,0.5,0.3,Necrotic
-1.24517,7.38399,0.25957534538032584,0.5,0.3,Viable tumour cell
0.522796,-0.548744,0.2570317591508536,0.5,0.3,Necrotic
0.506126,-2.88378,0.25727252839114984,0.5,0.3,Necrotic
0.6186,-0.161503,0.2569988545307833,0.5,0.3,Necrotic
0.443392,-1.35185,0.25701427735215987,0.5,0.3,Necrotic
0.374643,4.10926,0.25637223386995267,0.5,0.3,Necrotic
0.378183,-0.435856,0.25695567701775673,0.5,0.3,Necrotic
1.15949,-0.0258598,0.25716009171864157,0.5,0.3,Necrotic
2.63741,3.46459,0.25671815076185406,0.5,0.3,Necrotic
6.56865,-11.3765,0.4111164562552616,0.5,0.3,Viable tumour cell
-3.98763,-13.3783,0.4875774835872295,0.5,0.3,Viable tumour cell
-0.0939721,-0.820328,0.25673423551838176,0.5,0.3,Necrotic
0.730037,-0.639994,0.25712503240054935,0.5,0.3,Necrotic
0.530364,-0.579449,0.2570365310406277,0.5,0.3,Necrotic
0.530965,-0.762408,0.25704266379854,0.5,0.3,Necrotic
0.661957,-0.853969,0.2571112391500001,0.5,0.3,Necrotic
0.470218,-0.289417,0.2569700129788345,0.5,0.3,Necrotic
-13.8126,9.87151,0.6991940810502757,0.5,0.3,Viable tumour cell
-2.28571,-3.07386,0.25515904337113937,0.5,0.3,Necrotic
2.4144,15.9189,0.617531667043874,0.5,0.3,Viable tumour cell
13.4517,0.580101,0.422319390236686,0.5,0.3,Viable tumour cell
0.688324,-0.910656,0.2571262617541059,0.5,0.3,Necrotic
-0.0619662,-0.631507,0.2567432508108164,0.5,0.3,Necrotic
-0.310212,3.06532,0.2566493412481542,0.5,0.3,Necrotic
-0.536168,3.03536,0.2566724610472027,0.5,0.3,Necrotic
1.84985,1.66921,0.25701592586825117,0.5,0.3,Necrotic
