x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
0.543458,0.129048,0.2598652259077745,0.5,0.3,Necrotic
0.597652,0.0213605,0.2600153476847352,0.5,0.3,Necrotic
-13.9021,-10.7265,0.7352637035641341,0.5,0.3,Viable tumour cell
-1.88942,0.0154605,0.2609576646926286,0.5,0.3,Necrotic
1.44329,-11.9597,0.34947490521610913,0.5,0.3,Viable tumour cell
5.25436,-16.5863,0.800382419687289,0.5,0.3,Viable tumour cell
0.400475,-0.288117,0.2604440387526463,0.5,0.3,Necrotic
2.71947,-10.4991,0.3152130941807054,0.5,0.3,Viable tumour cell
0.2672,-0.959216,0.2612624471966669,0.5,0.3,Necrotic
3.02749,8.76601,0.2729797047371303,0.5,0.3,Viable tumour cell
-3.83776,2.04171,0.25971810804528195,0.5,0.3,Necrotic
-0.647174,-1.20697,0.261671285560707,0.5,0.3,Necrotic
-14.1299,7.1548,0.6195262345555517,0.5,0.3,Viable tumour cell
0.637725,-0.195229,0.260295846318661,0.5,0.3,Necrotic
9.82259,0.738256,0.29797723190442904,0.5,0.3,Viable tumour cell
-1.93542,-0.439237,0.2614742812198714,0.5,0.3,Necrotic
1.10307,-0.424569,0.26055577149394016,0.5,0.3,Necrotic
-0.100118,-0.724681,0.26100866964497593,0.5,0.3,Necrotic
14.9785,4.51605,0.6446115327634518,0.5,0.3,Viable tumour cell
6.2195,-2.25441,0.2647478451246572,0.5,0.3,Necrotic
2.79919,-7.91595,0.271993644176889,0.5,0.3,Viable tumour cell
0.363757,-0.316026,0.26048458800260277,0.5,0.3,Necrotic
0.321323,-0.563559,0.26078700547076433,0.5,0.3,Necrotic
0.535607,0.0743422,0.2599455596236876,0.5,0.3,Necrotic
-0.741196,1.55327,0.2580604465031494,0.5,0.3,Necrotic
0.519885,-0.367383,0.2605334667120474,0.5,0.3,Necrotic
-8.52832,10.1991,0.4206283555074488,0.5,0.3,Viable tumour cell
0.419526,0.445139,0.25942179181881764,0.5,0.3,Necrotic
-7.85053,5.21732,0.27669707439038765,0.5,0.3,Viable tumour cell
-0.738582,3.95072,0.253600981477095,0.5,0.3,Necrotic
0.14362,-0.111514,0.26024374005179507,0.5,0.3,Necrotic
1.68011,-1.92373,0.2625902777889878,0.5,0.3,Necrotic
0.219067,-0.832734,0.261111333784608,0.5,0.3,Necrotic
1.0143,-0.782547,0.26101900292741714,0.5,0.3,Necrotic
-1.84309,-2.23476,0.26284211856532813,0.5,0.3,Necrotic
-1.72214,-0.0480187,0.2609316048445002,0.5,0.3,Necrotic
10.9987,7.48711,0.4411138093449585,0.5,0.3,Viable tumour cell
2.48998,-18.17,0.8797300351841136,0.5,0.3,Viable tumour cell
0.455934,-0.610517,0.2608415485981866,0.5,0.3,Necrotic
3.82355,-3.60172,0.2666543963051731,0.5,0.3,Necrotic
-4.37838,-2.70421,0.2653122969103195,0.5,0.3,Necrotic
0.670441,-0.440725,0.26061160081278667,0.5,0.3,Necrotic
-0.136691,-9.02489,0.26845186003799776,0.5,0.3,Viable tumour cell
0.681973,1.1461,0.25836747948973837,0.5,0.3,Necrotic
0.114341,2.84773,0.25565235910445633,0.5,0.3,Necrotic
0.836653,-0.884501,0.2611651939987608,0.5,0.3,Necrotic
0.348215,4.27489,0.2533097156727395,0.5,0.3,Necrotic
0.168051,-0.714348,0.26096997311467307,0.5,0.3,Necrotic
-0.0295124,-0.0458098,0.260177180590216,0.5,0.3,Necrotic
3.85756,-0.436898,0.2609888833641882,0.5,0.3,Necrotic
0.29969,-0.676371,0.26092264872136245,0.5,0.3,Necrotic
0.544067,-0.52315,0.26073341773138314,0.5,0.3,Necrotic
-0.0616783,0.0673722,0.26004113429193226,0.5,0.3,Necrotic
-0.515762,0.274359,0.2599003296708,0.5,0.3,Necrotic
4.37991,-0.919102,0.2618161102730494,0.5,0.3,Necrotic
1.42244,-2.15788,0.2627385925754076,0.5,0.3,Necrotic
-2.32184,-2.76335,0.2632604634625674,0.5,0.3,Necrotic
0.382025,-0.247034,0.2603926922151035,0.5,0.3,Necrotic
1.45527,0.293215,0.2595881049723822,0.5,0.3,Necrotic
1.65372,16.3756,0.6503692591880892,0.5,0.3,Viable tumour cell
2.05157,0.195878,0.2597358133803544,0.5,0.3,Necrotic
-0.00306047,0.403502,0.25955005212647564,0.5,0.3,Necrotic
-13.5662,6.58181,0.5485826903638633,0.5,0.3,Viable tumour cell
0.451605,-0.124601,0.26022533625034605,0.5,0.3,Necrotic
-5.70503,-15.5429,0.6152716444178696,0.5,0.3,Viable tumour cell
0.119111,-0.777936,0.2610469215608572,0.5,0.3,Necrotic
-0.135099,-14.0924,0.45038453734307365,0.5,0.3,Viable tumour cell
-2.89669,-7.05108,0.26042241376960157,0.5,0.3,Necrotic
-8.04375,-5.29842,0.27672845890948505,0.5,0.3,Viable tumour cell
-4.21314,6.42315,0.24996207458205655,0.5,0.3,Viable tumour cell
-2.39957,-2.6866,0.2632828039797122,0.5,0.3,Necrotic
-0.227159,-0.112648,0.2603147289382758,0.5,0.3,Necrotic
0.841867,-0.4368,0.2605867677003012,0.5,0.3,Necrotic
-0.0868118,4.56645,0.25269680633711544,0.5,0.3,Necrotic
0.989616,-12.6884,0.37987260151906554,0.5,0.3,Viable tumour cell
0.257974,-0.824169,0.26110053833862745,0.5,0.3,Necrotic
8.51994,-8.66766,0.37763078568564723,0.5,0.3,Viable tumour cell
8.51627,-13.4554,0.6505433563801548,0.5,0.3,Viable tumour cell
-3.26275,-1.68602,0.2637055537541476,0.5,0.3,Necrotic
1.17859,-0.626516,0.26082089451500745,0.5,0.3,Necrotic
10.6961,-5.72045,0.37531994076914077,0.5,0.3,Viable tumour cell
-3.13548,-3.27206,0.26382543441622924,0.5,0.3,Necrotic
0.627728,-1.03969,0.2613450829594131,0.5,0.3,Necrotic
0.512111,-0.457027,0.2606510350659757,0.5,0.3,Necrotic
-0.399525,-0.0822266,0.2603371180026406,0.5,0.3,Necrotic
1.56894,14.3822,0.4827478828742468,0.5,0.3,Viable tumour cell
1.09073,0.0465162,0.2599352740750926,0.5,0.3,Necrotic
0.113908,-0.693623,0.26094582981820336,0.5,0.3,Necrotic
-0.793144,-0.795069,0.2612596224986954,0.5,0.3,Necrotic
0.474766,-0.679272,0.2609237908012925,0.5,0.3,Necrotic
-5.49248,-5.92147,0.26410306456858845,0.5,0.3,Necrotic
2.18812,0.79555,0.25883319586630715,0.5,0.3,Necrotic
2.01371,12.717,0.3909571542752091,0.5,0.3,Viable tumour cell
-5.55304,14.2398,0.5396090618324464,0.5,0.3,Viable tumour cell
6.55117,-6.8973,0.291928625120513,0.5,0.3,Viable tumour cell
-3.35284,-2.89393,0.2641202150381626,0.5,0.3,Necrotic
-12.872,9.85021,0.6700344817615008,0.5,0.3,Viable tumour cell
