x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
1.25552,3.2677,0.23906176160505827,0.5,0.3,Necrotic
1.42205,-0.934827,0.23038103454215947,0.5,0.3,Necrotic
3.26189,-0.0123798,0.2343444626859588,0.5,0.3,Necrotic
-14.8962,-7.32811,0.6337069911963535,0.5,0.3,Viable tumour cell
0.371502,0.998039,0.23251045846321683,0.5,0.3,Necrotic
6.21139,8.39321,0.28664078741397503,0.5,0.3,Viable tumour cell
0.550775,-0.402867,0.23006710159738777,0.5,0.3,Necrotic
14.3323,1.66417,0.41915679417831175,0.5,0.3,Viable tumour cell
10.1094,8.79908,0.3793333671001622,0.5,0.3,Viable tumour cell
0.12641,0.848778,0.23187310130722694,0.5,0.3,Necrotic
2.91569,-1.16868,0.2322037888046167,0.5,0.3,Necrotic
-0.00400773,0.886291,0.23176670839409247,0.5,0.3,Necrotic
-0.206553,1.5336,0.23278388186904359,0.5,0.3,Necrotic
18.0041,3.82962,0.8053533743475927,0.5,0.3,Viable tumour cell
0.388274,0.396638,0.23133594517339054,0.5,0.3,Necrotic
-11.9413,-12.2917,0.7289553160406297,0.5,0.3,Viable tumour cell
7.60527,0.783411,0.24197949621803716,0.5,0.3,Necrotic
4.83898,3.18363,0.24555323308680344,0.5,0.3,Necrotic
0.0521224,0.792465,0.23165786663737856,0.5,0.3,Necrotic
-11.1135,-13.8198,0.8371263046598607,0.5,0.3,Viable tumour cell
4.20451,-1.58923,0.2332406599239438,0.5,0.3,Necrotic
0.384145,0.424974,0.23138665023781785,0.5,0.3,Necrotic
-10.5461,11.2147,0.543115824394169,0.5,0.3,Viable tumour cell
14.0868,11.2766,0.749560369292044,0.5,0.3,Viable tumour cell
-4.59014,2.46339,0.23539151013039813,0.5,0.3,Necrotic
6.49601,6.84983,0.26858083533994154,0.5,0.3,Viable tumour cell
-11.2453,-7.6113,0.40821369550525466,0.5,0.3,Viable tumour cell
-8.53022,12.6784,0.5265774400826437,0.5,0.3,Viable tumour cell
-0.172406,0.256224,0.23027211905667155,0.5,0.3,Necrotic
0.447907,0.173632,0.23099057862386313,0.5,0.3,Necrotic
-0.453198,0.180891,0.22974226565529204,0.5,0.3,Necrotic
0.0993705,0.66316,0.2314658947890459,0.5,0.3,Necrotic
-0.944134,3.67333,0.23676703797716278,0.5,0.3,Necrotic
-0.412079,-0.141644,0.2290849935490565,0.5,0.3,Necrotic
11.3293,9.47236,0.45650831628953437,0.5,0.3,Viable tumour cell
0.367943,0.782021,0.23207528393436588,0.5,0.3,Necrotic
-3.47566,-0.210782,0.22781548666495743,0.5,0.3,Necrotic
-0.0478412,1.25545,0.23244734096462938,0.5,0.3,Necrotic
1.8487,0.303514,0.23315407665705182,0.5,0.3,Necrotic
2.02845,-2.41396,0.2292061477131488,0.5,0.3,Necrotic
8.48926,2.27877,0.25091753813815076,0.5,0.3,Viable tumour cell
15.4059,-7.81383,0.6153652681541514,0.5,0.3,Viable tumour cell
0.0664643,1.44924,0.2329995474436284,0.5,0.3,Necrotic
10.1938,-10.2345,0.40666865115789175,0.5,0.3,Viable tumour cell
-0.88895,-0.312204,0.22800059769430947,0.5,0.3,Necrotic
-1.56314,-0.149263,0.22788772779092115,0.5,0.3,Necrotic
-0.632125,0.890919,0.23088181677075162,0.5,0.3,Necrotic
-0.169942,0.119764,0.23000750910628806,0.5,0.3,Necrotic
0.109804,0.75482,0.2316629263864513,0.5,0.3,Necrotic
-1.36553,-0.141676,0.22804193856715566,0.5,0.3,Necrotic
0.607099,1.89769,0.234721407257879,0.5,0.3,Necrotic
8.31422,-3.19412,0.23867158590456855,0.5,0.3,Viable tumour cell
-2.74961,-1.4503,0.22507399340291467,0.5,0.3,Necrotic
1.33736,0.63814,0.2331393996666335,0.5,0.3,Necrotic
0.502186,0.357295,0.2314241209953587,0.5,0.3,Necrotic
0.379431,0.37116,0.23127341408554508,0.5,0.3,Necrotic
-4.72496,-1.12367,0.2281110993672708,0.5,0.3,Necrotic
-1.19849,0.285038,0.2290684418757857,0.5,0.3,Necrotic
0.377104,0.755112,0.23203440263568825,0.5,0.3,Necrotic
0.57514,0.562436,0.23192618798672662,0.5,0.3,Necrotic
3.629,-14.5239,0.4272376859649593,0.5,0.3,Viable tumour cell
2.36629,-4.38635,0.22783130514569022,0.5,0.3,Necrotic
-0.0880655,0.11312,0.23010716115597984,0.5,0.3,Necrotic
9.55628,14.194,0.6763589763545002,0.5,0.3,Viable tumour cell
1.94281,0.727567,0.23401740207815674,0.5,0.3,Necrotic
-16.9891,1.40201,0.6784221958584168,0.5,0.3,Viable tumour cell
3.99523,0.911981,0.23706196184275108,0.5,0.3,Necrotic
-0.22345,-0.25013,0.22907283319196786,0.5,0.3,Necrotic
8.67994,12.6117,0.5064053127160798,0.5,0.3,Viable tumour cell
3.64744,-6.85589,0.2332581149047041,0.5,0.3,Necrotic
0.448951,0.346949,0.23132714106218613,0.5,0.3,Necrotic
0.383751,0.0716076,0.23070057556024326,0.5,0.3,Necrotic
0.611047,1.93027,0.2347974632084656,0.5,0.3,Necrotic
2.45683,-3.22482,0.22894689175811972,0.5,0.3,Necrotic
-0.819373,1.22762,0.2312770504130686,0.5,0.3,Necrotic
2.19126,3.25307,0.24063050301795122,0.5,0.3,Necrotic
-1.21865,0.942272,0.23023614133098141,0.5,0.3,Necrotic
-0.932263,3.23519,0.2352102660121023,0.5,0.3,Necrotic
-0.0139605,0.379923,0.23074402914704306,0.5,0.3,Necrotic
0.496889,0.933738,0.2325563756160201,0.5,0.3,Necrotic
2.62559,-0.245637,0.23319455285583407,0.5,0.3,Necrotic
-7.41084,11.2796,0.40461706753120746,0.5,0.3,Viable tumour cell
-1.58389,1.6978,0.23052724734822716,0.5,0.3,Necrotic
1.68801,9.54164,0.2733084299137254,0.5,0.3,Viable tumour cell
-0.967677,17.078,0.6405375142278591,0.5,0.3,Viable tumour cell
0.0475938,0.426339,0.2309223847666858,0.5,0.3,Necrotic
5.60983,4.3302,0.2510753665762285,0.5,0.3,Necrotic
1.68162,2.46287,0.2375751526814598,0.5,0.3,Necrotic
1.60166,0.970391,0.23404493120770523,0.5,0.3,Necrotic
17.8673,2.93626,0.756249690741902,0.5,0.3,Viable tumour cell
-3.60282,1.89851,0.23135154827426968,0.5,0.3,Necrotic
0.605332,0.771482,0.23238368626094189,0.5,0.3,Necrotic
1.42443,0.658021,0.23328146504805788,0.5,0.3,Necrotic
-1.44933,2.13778,0.23160031604065512,0.5,0.3,Necrotic
0.333154,0.796299,0.23205544977092402,0.5,0.3,Necrotic
9.60451,-5.13626,0.2658053101593112,0.5,0.3,Viable tumour cell
-0.235353,-1.08256,0.22732511258551558,0.5,0.3,Necrotic
0.0399904,-2.68365,0.22470929633544523,0.5,0.3,Necrotic
2.12716,14.4617,0.45100799711956385,0.5,0.3,Viable tumour cell
-11.7817,6.68249,0.4183072221674325,0.5,0.3,Viable tumour cell
0.313632,0.0637968,0.2305840798753236,0.5,0.3,Necrotic
-0.0797656,-0.245603,0.22934754832876905,0.5,0.3,Necrotic
0.129341,0.49088,0.2311643582080024,0.5,0.3,Necrotic
-1.25532,-6.49929,0.22439854163281658,0.5,0.3,Necrotic
0.480825,0.682273,0.23203325066649944,0.5,0.3,Necrotic
-9.63795,-13.7398,0.7226452471349327,0.5,0.3,Viable tumour cell
10.5301,4.97815,0.30445173561119565,0.5,0.3,Viable tumour cell
-0.198743,5.74131,0.24666854391214252,0.5,0.3,Necrotic
0.428259,0.494447,0.23158622858427386,0.5,0.3,Necrotic
0.0566193,0.632522,0.23134555332739862,0.5,0.3,Necrotic
0.880825,0.756318,0.23274302953700277,0.5,0.3,Necrotic
0.544844,0.673615,0.23210483791030362,0.5,0.3,Necrotic
0.178344,1.34156,0.23293702414332035,0.5,0.3,Necrotic
0.00977507,7.90136,0.2596233335440643,0.5,0.3,Necrotic
-4.50404,-3.55489,0.22194823042076245,0.5,0.3,Necrotic
-0.0284914,0.255521,0.23047557795617768,0.5,0.3,Necrotic
2.90624,2.90451,0.24095001375368794,0.5,0.3,Necrotic
1.41658,1.38501,0.23475030902680025,0.5,0.3,Necrotic
