x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
-0.265989,-0.046988,0.2255675931669264,0.5,0.3,Necrotic
2.91427,9.77076,0.24431651141073557,0.5,0.3,Viable tumour cell
-0.846419,15.2199,0.47808023068411504,0.5,0.3,Viable tumour cell
-15.756,0.270058,0.5196630862220311,0.5,0.3,Viable tumour cell
7.25181,-7.19603,0.2786119056730951,0.5,0.3,Viable tumour cell
-2.44872,-0.136109,0.22710971160166404,0.5,0.3,Necrotic
-14.046,4.89287,0.43926677013000937,0.5,0.3,Viable tumour cell
0.553287,-0.0968112,0.22503065158684826,0.5,0.3,Necrotic
0.653068,-0.256935,0.2252096000355983,0.5,0.3,Necrotic
-10.2805,-8.4774,0.35421360988777906,0.5,0.3,Viable tumour cell
0.357084,-0.953838,0.2265446502214748,0.5,0.3,Necrotic
0.230933,-0.412222,0.22578327732961792,0.5,0.3,Necrotic
1.8663,4.28965,0.2177104675649003,0.5,0.3,Necrotic
-5.30945,7.18613,0.22753457081237605,0.5,0.3,Viable tumour cell
2.37511,-0.708677,0.22444896972885003,0.5,0.3,Necrotic
-1.18072,-3.25637,0.2313778296176433,0.5,0.3,Necrotic
1.0096,0.196067,0.22422172310529262,0.5,0.3,Necrotic
1.94441,-4.57814,0.2320715828144987,0.5,0.3,Necrotic
-16.7301,-8.68122,0.8174880591154368,0.5,0.3,Viable tumour cell
0.865072,-0.340653,0.2251787812957861,0.5,0.3,Necrotic
-6.04684,-4.59301,0.23918077059142878,0.5,0.3,Necrotic
3.76456,0.0118165,0.2218330701125631,0.5,0.3,Necrotic
1.3154,-0.409811,0.22491188768656512,0.5,0.3,Necrotic
-4.5028,-4.54637,0.23626696332725156,0.5,0.3,Necrotic
-1.3388,-14.5001,0.47573249275335816,0.5,0.3,Viable tumour cell
-11.5905,5.70001,0.3299354302479214,0.5,0.3,Viable tumour cell
0.58061,-0.0647519,0.22495801528246362,0.5,0.3,Necrotic
2.30774,-10.72,0.2981547809111841,0.5,0.3,Viable tumour cell
0.823376,-0.248865,0.2250641396303041,0.5,0.3,Necrotic
10.8067,14.436,0.7499807922587702,0.5,0.3,Viable tumour cell
9.63418,13.6075,0.5954310008896092,0.5,0.3,Viable tumour cell
-3.73364,-3.7841,0.2340507089067845,0.5,0.3,Necrotic
1.37717,-0.776246,0.2254478863931477,0.5,0.3,Necrotic
5.14562,7.1666,0.22785816987201327,0.5,0.3,Viable tumour cell
1.36735,-0.32269,0.2247273566820307,0.5,0.3,Necrotic
-2.51557,15.8761,0.5473395995233992,0.5,0.3,Viable tumour cell
3.64604,-4.35119,0.2301790842115798,0.5,0.3,Necrotic
1.58087,0.704876,0.2229525504994406,0.5,0.3,Necrotic
0.822818,-0.0631768,0.22476701264962978,0.5,0.3,Necrotic
0.558784,-0.684048,0.2259648798075631,0.5,0.3,Necrotic
2.56373,11.3277,0.2831525665387105,0.5,0.3,Viable tumour cell
5.96329,-3.28877,0.22568041594527433,0.5,0.3,Necrotic
3.67718,-2.7782,0.2268723185537237,0.5,0.3,Necrotic
