x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
0.800009,0.346811,0.22937686550984013,0.5,0.3,Necrotic
0.082968,-0.452834,0.22961362764690807,0.5,0.3,Necrotic
4.29281,-6.38471,0.24959372001017804,0.5,0.3,Necrotic
9.28305,-7.17948,0.3314822748483098,0.5,0.3,Viable tumour cell
-0.142761,0.613976,0.22874106554015727,0.5,0.3,Necrotic
-14.6729,4.94662,0.6401571831729695,0.5,0.3,Viable tumour cell
1.83598,-0.040469,0.23100154345696372,0.5,0.3,Necrotic
-3.75403,-2.59975,0.22953011958322267,0.5,0.3,Necrotic
0.372667,-0.544622,0.23011706064334655,0.5,0.3,Necrotic
0.150873,-0.753224,0.22995626112945342,0.5,0.3,Necrotic
-0.280217,-0.465214,0.22906434765327743,0.5,0.3,Necrotic
-0.129661,-0.220126,0.22910132099258534,0.5,0.3,Necrotic
-6.60155,-5.75995,0.24692223832083027,0.5,0.3,Viable tumour cell
-1.96126,1.35314,0.22690445012358942,0.5,0.3,Necrotic
-0.0772866,-2.39738,0.23098280055397108,0.5,0.3,Necrotic
0.0189814,-0.147107,0.22927250454458906,0.5,0.3,Necrotic
-0.266631,0.213857,0.22879245864792308,0.5,0.3,Necrotic
-0.421867,-0.633137,0.22897908497487518,0.5,0.3,Necrotic
3.34645,-1.51004,0.23665491861024424,0.5,0.3,Necrotic
9.09037,-6.24604,0.30735992599045137,0.5,0.3,Viable tumour cell
8.25737,-1.98739,0.2538532860565903,0.5,0.3,Viable tumour cell
0.0215095,0.124658,0.22906933593680198,0.5,0.3,Necrotic
-1.98332,0.917999,0.22613287419944456,0.5,0.3,Necrotic
1.66295,-4.77422,0.2384673656033042,0.5,0.3,Necrotic
-0.342521,-0.196313,0.22878617592533096,0.5,0.3,Necrotic
-1.61681,0.164682,0.2266090242112876,0.5,0.3,Necrotic
-9.20328,9.36087,0.46871422921788714,0.5,0.3,Viable tumour cell
-0.364257,-0.143268,0.22872772714360828,0.5,0.3,Necrotic
-0.961411,-4.22642,0.23166423560590169,0.5,0.3,Necrotic
-0.243885,-0.446453,0.22910579760921007,0.5,0.3,Necrotic
0.108278,-0.300586,0.22952851830454205,0.5,0.3,Necrotic
8.62677,-0.529236,0.2590633788511438,0.5,0.3,Viable tumour cell
1.60339,-4.24874,0.23691899817912526,0.5,0.3,Necrotic
-1.60689,-16.7967,0.7048871781717293,0.5,0.3,Viable tumour cell
-3.69437,-3.38815,0.23110588846761365,0.5,0.3,Necrotic
3.85894,4.22576,0.23318244348803213,0.5,0.3,Necrotic
-0.310665,-0.364779,0.228936046963229,0.5,0.3,Necrotic
-6.66243,0.222926,0.23238359924999996,0.5,0.3,Viable tumour cell
3.80998,-3.61921,0.24036245935238534,0.5,0.3,Necrotic
-1.17191,-1.01052,0.22812388866883765,0.5,0.3,Necrotic
-9.59444,10.0135,0.5221804654799651,0.5,0.3,Viable tumour cell
7.36385,1.9843,0.2517400631405276,0.5,0.3,Viable tumour cell
12.7317,-3.0403,0.3967001250159795,0.5,0.3,Viable tumour cell
-0.529269,-1.53487,0.2295540669656313,0.5,0.3,Necrotic
3.74926,9.64793,0.30905739455271947,0.5,0.3,Viable tumour cell
-14.4544,-7.69261,0.6105738435450959,0.5,0.3,Viable tumour cell
-0.00294919,1.0551,0.22870423632232287,0.5,0.3,Necrotic
-9.37332,-4.33732,0.27455549431178433,0.5,0.3,Viable tumour cell
11.3747,11.0293,0.7064588647899905,0.5,0.3,Viable tumour cell
-15.3276,4.21581,0.6586852919959441,0.5,0.3,Viable tumour cell
-1.51541,2.0737,0.22865455450166663,0.5,0.3,Necrotic
3.31251,-6.03937,0.24394947498848538,0.5,0.3,Viable tumour cell
0.634436,-0.149483,0.22992426740894062,0.5,0.3,Necrotic
4.81273,-10.313,0.32110305219436724,0.5,0.3,Viable tumour cell
-1.03457,3.07676,0.23081868718913345,0.5,0.3,Necrotic
-3.60548,12.893,0.43352935077975907,0.5,0.3,Viable tumour cell
-8.7692,-6.65356,0.29556856640452883,0.5,0.3,Viable tumour cell
11.8181,7.81316,0.529733820779102,0.5,0.3,Viable tumour cell
6.90764,-0.272196,0.24493610801320753,0.5,0.3,Necrotic
0.417093,0.1747,0.22926557547911178,0.5,0.3,Necrotic
-0.707234,-1.56597,0.22922675999573505,0.5,0.3,Necrotic
0.630649,0.484763,0.22901785930055735,0.5,0.3,Necrotic
-0.120093,-0.704795,0.22950660971661005,0.5,0.3,Necrotic
10.8676,1.04883,0.3149935109123567,0.5,0.3,Viable tumour cell
4.53439,-1.73011,0.2397165310064378,0.5,0.3,Necrotic
-0.964901,-0.650506,0.2282238374256515,0.5,0.3,Necrotic
0.0602156,-0.186166,0.22936509865673724,0.5,0.3,Necrotic
-6.14069,-1.58847,0.23321564537376765,0.5,0.3,Necrotic
-0.874953,-2.34106,0.22913009842462842,0.5,0.3,Necrotic
-0.23782,-0.584025,0.2292260519386603,0.5,0.3,Necrotic
0.0770598,-0.268787,0.22945662143075182,0.5,0.3,Necrotic
-0.248687,-0.0963217,0.22885320933454706,0.5,0.3,Necrotic
2.44576,3.70042,0.2305751771103376,0.5,0.3,Necrotic
5.49792,0.804852,0.24145407319389553,0.5,0.3,Necrotic
0.850114,-0.825948,0.23103842752424048,0.5,0.3,Necrotic
