x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
-12.2564,4.37513,0.3792599281502963,0.5,0.3,Viable tumour cell
-1.41121,-0.683586,0.19770075474959103,0.5,0.3,Necrotic
-4.93273,6.4058,0.25677271872582985,0.5,0.3,Necrotic
7.90081,4.03587,0.2691344607680128,0.5,0.3,Necrotic
-1.40248,-3.17065,0.21512600607182863,0.5,0.3,Necrotic
-1.18747,-3.55548,0.21807563664013319,0.5,0.3,Necrotic
0.208564,14.305,0.46557413111471246,0.5,0.3,Viable tumour cell
-1.75799,-0.16994,0.19794997641846454,0.5,0.3,Necrotic
-2.15393,-6.26227,0.24646162863008253,0.5,0.3,Necrotic
5.37257,-2.75735,0.24088867244687856,0.5,0.3,Necrotic
-1.19934,-5.6594,0.23941086174486342,0.5,0.3,Necrotic
4.89408,-2.70284,0.23573166876859658,0.5,0.3,Necrotic
-1.59051,-0.0552117,0.19721438455286477,0.5,0.3,Necrotic
3.96555,-4.93997,0.2484310342986595,0.5,0.3,Necrotic
-1.76092,-3.90228,0.22259349537632647,0.5,0.3,Necrotic
5.71501,0.404018,0.23189357814946115,0.5,0.3,Necrotic
-1.59474,-0.378042,0.1977287864542627,0.5,0.3,Necrotic
-1.64566,-3.66935,0.22014482296880974,0.5,0.3,Necrotic
4.16381,6.50875,0.24642225548293561,0.5,0.3,Necrotic
-15.0207,-6.67123,0.6102975572536039,0.5,0.3,Viable tumour cell
3.45187,0.413049,0.20660724048764356,0.5,0.3,Necrotic
-1.62318,-0.273134,0.19766091661720703,0.5,0.3,Necrotic
-1.18713,-0.17607,0.19605819849061615,0.5,0.3,Necrotic
-2.55088,6.87234,0.2405032354536683,0.5,0.3,Viable tumour cell
0.306076,-14.3435,0.46211733526033083,0.5,0.3,Viable tumour cell
6.25797,0.355763,0.23862342103731304,0.5,0.3,Necrotic
0.297369,-7.56604,0.25821530205840093,0.5,0.3,Necrotic
4.13269,-5.52271,0.2544199858158276,0.5,0.3,Necrotic
4.92767,-1.56919,0.22837788141023485,0.5,0.3,Necrotic
-7.27041,-1.67377,0.2575205680322691,0.5,0.3,Necrotic
-1.21131,-0.714102,0.1969725860525938,0.5,0.3,Necrotic
3.68803,0.722494,0.20927673651337356,0.5,0.3,Necrotic
-1.82584,-0.479269,0.19900841099753955,0.5,0.3,Necrotic
6.29833,1.35491,0.24045900830266123,0.5,0.3,Necrotic
3.4279,0.504277,0.2062812125413275,0.5,0.3,Necrotic
12.4247,2.49537,0.35604164956502715,0.5,0.3,Viable tumour cell
3.0301,0.676625,0.20247587637699443,0.5,0.3,Necrotic
6.582,-2.32711,0.24946807272176483,0.5,0.3,Necrotic
-1.40577,-0.0800532,0.19663758636080755,0.5,0.3,Necrotic
3.67513,1.16555,0.2097297606150575,0.5,0.3,Necrotic
-5.39029,7.04425,0.26693569450277704,0.5,0.3,Necrotic
-1.8261,-0.219938,0.19830759426549718,0.5,0.3,Necrotic
-7.94344,-1.3273,0.26421791244496773,0.5,0.3,Necrotic
6.43794,6.26964,0.2652842075729013,0.5,0.3,Necrotic
5.48933,-0.566806,0.2305652125886682,0.5,0.3,Necrotic
10.0341,1.64511,0.28534548920702946,0.5,0.3,Viable tumour cell
3.77835,-17.0217,0.7411436717357694,0.5,0.3,Viable tumour cell
0.837816,14.2269,0.4610925628965723,0.5,0.3,Viable tumour cell
4.29895,3.24796,0.2249286777407455,0.5,0.3,Necrotic
1.93119,-9.52472,0.2802673516500887,0.5,0.3,Viable tumour cell
-2.82176,-1.92634,0.2106315224133711,0.5,0.3,Necrotic
-2.86611,8.25232,0.2562844265561567,0.5,0.3,Viable tumour cell
1.45368,9.15608,0.2637054631883635,0.5,0.3,Viable tumour cell
7.13739,2.00246,0.2527265502457558,0.5,0.3,Necrotic
7.31279,-11.5969,0.42352056702947816,0.5,0.3,Viable tumour cell
6.04834,2.93426,0.24332103992565998,0.5,0.3,Necrotic
3.20802,0.657397,0.20410864366414647,0.5,0.3,Necrotic
7.26609,7.92537,0.2906002358563136,0.5,0.3,Viable tumour cell
6.00647,1.58122,0.23741024094959212,0.5,0.3,Necrotic
-7.55947,1.72632,0.25933416903637363,0.5,0.3,Necrotic
-9.80531,2.1002,0.2859045085112395,0.5,0.3,Viable tumour cell
-12.9822,-8.54135,0.5367990748962749,0.5,0.3,Viable tumour cell
-4.14036,-3.59087,0.23134853287771434,0.5,0.3,Necrotic
-2.21534,-3.54982,0.22086427214768076,0.5,0.3,Necrotic
6.58509,-13.153,0.488348120902335,0.5,0.3,Viable tumour cell
8.6615,-3.19746,0.27226371173196784,0.5,0.3,Necrotic
9.17298,-11.3279,0.4770283312790251,0.5,0.3,Viable tumour cell
-6.56732,3.8408,0.25559445886422927,0.5,0.3,Necrotic
-1.33402,-0.228402,0.19662852493754485,0.5,0.3,Necrotic
-1.35252,0.197309,0.19600502718157214,0.5,0.3,Necrotic
3.86295,10.1962,0.29549472486077244,0.5,0.3,Viable tumour cell
-7.66252,12.2282,0.47609320221362084,0.5,0.3,Viable tumour cell
3.41445,0.78743,0.20626478448107205,0.5,0.3,Necrotic
1.41709,-7.13102,0.25663041523257646,0.5,0.3,Necrotic
7.62752,8.66724,0.31084496549620283,0.5,0.3,Viable tumour cell
-13.0813,6.60724,0.46826636612439254,0.5,0.3,Viable tumour cell
-1.37999,-0.348955,0.19696845380246897,0.5,0.3,Necrotic
-5.66736,-5.48753,0.25767271104423095,0.5,0.3,Necrotic
-2.63648,13.3966,0.43044946899457043,0.5,0.3,Viable tumour cell
-4.21483,-2.85453,0.22730125955669644,0.5,0.3,Necrotic
-3.26335,-6.18302,0.24954223522913016,0.5,0.3,Necrotic
-6.88532,11.3659,0.40571214680223594,0.5,0.3,Viable tumour cell
-12.7343,1.90975,0.3714712152962657,0.5,0.3,Viable tumour cell
-1.77063,0.217264,0.19736408758237453,0.5,0.3,Necrotic
-1.57509,-15.6581,0.5646275947363767,0.5,0.3,Viable tumour cell
4.74503,2.95508,0.22768365945902572,0.5,0.3,Necrotic
-12.8758,-5.37618,0.4253453047872995,0.5,0.3,Viable tumour cell
-0.921516,-12.4083,0.3558874379217826,0.5,0.3,Viable tumour cell
3.3827,10.9379,0.31273764763649575,0.5,0.3,Viable tumour cell
-2.01527,-4.29613,0.22690267512807097,0.5,0.3,Necrotic
7.20433,6.25635,0.2732452762384026,0.5,0.3,Necrotic
-1.33324,-0.408977,0.19690576964622988,0.5,0.3,Necrotic
7.68732,1.82485,0.2586313868611572,0.5,0.3,Necrotic
1.04068,-5.50362,0.23996496856784538,0.5,0.3,Necrotic
5.23561,5.70485,0.2503175627298023,0.5,0.3,Necrotic
-10.123,-7.13687,0.34903947498745813,0.5,0.3,Viable tumour cell
-5.69907,-1.57439,0.2371411542741378,0.5,0.3,Necrotic
-1.02365,-2.90389,0.21166905760873372,0.5,0.3,Necrotic
-1.26234,-0.0866018,0.19617004225094634,0.5,0.3,Necrotic
5.41543,4.75695,0.2466672971098126,0.5,0.3,Necrotic
7.4894,-9.2952,0.3407580146979779,0.5,0.3,Viable tumour cell
3.42974,0.427283,0.2063899207415102,0.5,0.3,Necrotic
-5.70885,1.62453,0.23541353272787013,0.5,0.3,Necrotic
-7.27392,4.25487,0.2659067272086198,0.5,0.3,Necrotic
3.32603,-12.7224,0.390483047467372,0.5,0.3,Viable tumour cell
13.9924,-3.98459,0.46817010556692423,0.5,0.3,Viable tumour cell
3.65286,0.217599,0.2086595492743886,0.5,0.3,Necrotic
-10.4816,-1.16188,0.29541126437594034,0.5,0.3,Viable tumour cell
-3.6565,-1.55987,0.2145914462862729,0.5,0.3,Necrotic
4.92111,2.98767,0.22962204124602187,0.5,0.3,Necrotic
3.95515,1.40638,0.21334430417956446,0.5,0.3,Necrotic
15.064,9.18138,0.715576493875601,0.5,0.3,Viable tumour cell
-5.32521,-16.3749,0.6995310841168116,0.5,0.3,Viable tumour cell
8.72088,2.48708,0.27234648806787687,0.5,0.3,Necrotic
-0.906904,0.693178,0.19369992607174852,0.5,0.3,Necrotic
16.7575,0.15007,0.639220997441722,0.5,0.3,Viable tumour cell
2.63344,-15.8292,0.5957660811166289,0.5,0.3,Viable tumour cell
-1.53112,-3.33595,0.21693119116128268,0.5,0.3,Necrotic
