x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
4.90581,16.1157,0.75267411745221,0.5,0.3,Viable tumour cell
-1.95713,-0.164412,0.2850879197390713,0.5,0.3,Necrotic
1.8774,3.67702,0.28757297095580714,0.5,0.3,Necrotic
-0.616323,0.146738,0.28594034538277563,0.5,0.3,Necrotic
-0.549056,-2.88543,0.28619346651756183,0.5,0.3,Necrotic
-7.47349,10.9058,0.43034745748129466,0.5,0.3,Viable tumour cell
0.150928,0.232349,0.2864203320682616,0.5,0.3,Necrotic
-2.13762,-6.5489,0.2876711297518748,0.5,0.3,Necrotic
0.0710851,0.476969,0.2863675950612827,0.5,0.3,Necrotic
-2.21096,2.75848,0.28462433952604316,0.5,0.3,Necrotic
-5.04733,-14.0607,0.5882830702536022,0.5,0.3,Viable tumour cell
-1.22252,1.66414,0.2854935084219474,0.5,0.3,Necrotic
3.1059,-12.3921,0.4024317560369486,0.5,0.3,Viable tumour cell
-0.338083,0.369553,0.28610923026526885,0.5,0.3,Necrotic
0.624765,0.0706904,0.28670569920062716,0.5,0.3,Necrotic
-1.04176,0.465375,0.28565654206287133,0.5,0.3,Necrotic
6.28386,8.47358,0.3223192445962897,0.5,0.3,Viable tumour cell
-14.2752,-11.1728,0.8457319547107096,0.5,0.3,Viable tumour cell
-1.54684,15.782,0.618103565989362,0.5,0.3,Viable tumour cell
13.1192,-2.95028,0.41518664093300894,0.5,0.3,Viable tumour cell
-0.667352,3.02369,0.28606231728860504,0.5,0.3,Necrotic
-13.3657,-3.41037,0.44416244212571787,0.5,0.3,Viable tumour cell
-12.0803,-4.56141,0.39427164379903,0.5,0.3,Viable tumour cell
-2.10336,0.525417,0.2849247961903654,0.5,0.3,Necrotic
-1.18416,0.593314,0.28555850902847135,0.5,0.3,Necrotic
3.17066,1.11083,0.2878979593653049,0.5,0.3,Necrotic
0.771997,-2.86334,0.2872784059708705,0.5,0.3,Necrotic
-0.200766,0.318154,0.2861997530239201,0.5,0.3,Necrotic
0.193956,-0.0833848,0.28646244426548106,0.5,0.3,Necrotic
2.18739,13.7619,0.4657585448107857,0.5,0.3,Viable tumour cell
-1.8026,0.367082,0.2851538286995301,0.5,0.3,Necrotic
1.31491,0.213936,0.28708672522178424,0.5,0.3,Necrotic
4.76499,3.0823,0.2882705276144902,0.5,0.3,Necrotic
-0.580511,1.22835,0.28594508190013823,0.5,0.3,Necrotic
0.622271,0.484663,0.28668989233381903,0.5,0.3,Necrotic
-0.378468,0.207703,0.2860893675851546,0.5,0.3,Necrotic
4.89893,-12.2008,0.41432622036595657,0.5,0.3,Viable tumour cell
0.18209,0.144123,0.28644108164280035,0.5,0.3,Necrotic
-0.0403481,-14.6833,0.5430104200820504,0.5,0.3,Viable tumour cell
0.194448,-13.8833,0.4800839443493871,0.5,0.3,Viable tumour cell
-0.0994481,0.113983,0.286270762331751,0.5,0.3,Necrotic
-3.21707,1.35217,0.28392245088915324,0.5,0.3,Necrotic
-18.5,0.981843,0.8907377345634273,0.5,0.3,Viable tumour cell
0.0613715,0.46928,0.2863621292256576,0.5,0.3,Necrotic
-3.07449,-0.605265,0.2844024094217297,0.5,0.3,Necrotic
11.5933,-8.84052,0.5046095289649393,0.5,0.3,Viable tumour cell
-1.82407,17.6152,0.8245638705621636,0.5,0.3,Viable tumour cell
6.63738,-2.07903,0.2901280161410057,0.5,0.3,Necrotic
0.180193,0.34428,0.2864345470027491,0.5,0.3,Necrotic
0.418803,6.63796,0.28870887782649785,0.5,0.3,Necrotic
-0.664984,0.872774,0.2858840655629799,0.5,0.3,Necrotic
-0.051845,-0.0320327,0.2863073942245288,0.5,0.3,Necrotic
-2.87271,-3.00765,0.2848761245823309,0.5,0.3,Necrotic
0.413135,0.179648,0.2865766370590286,0.5,0.3,Necrotic
