x,y,Oxygen,quiescenceThreshold,hypoxiaThreshold,PointType
9.35414,-7.32209,0.36845978103351346,0.5,0.3,Viable tumour cell
-0.681619,-0.167137,0.289577816723074,0.5,0.3,Necrotic
-2.7945,1.9362,0.29064749251690447,0.5,0.3,Necrotic
-0.455409,0.631088,0.2895704953586317,0.5,0.3,Necrotic
-3.65563,-5.18788,0.28766816823347524,0.5,0.3,Necrotic
1.09542,-0.266209,0.28937542061866534,0.5,0.3,Necrotic
-2.53138,-1.72181,0.28962256433572575,0.5,0.3,Necrotic
-0.312041,0.60396,0.2895322568892793,0.5,0.3,Necrotic
-2.54433,-9.01395,0.2970742113873306,0.5,0.3,Viable tumour cell
5.59669,-12.4467,0.4560862724423057,0.5,0.3,Viable tumour cell
0.243857,0.741748,0.2894047754174659,0.5,0.3,Necrotic
-1.43964,-0.363305,0.28973830302328096,0.5,0.3,Necrotic
0.111413,0.116256,0.2894504092389556,0.5,0.3,Necrotic
2.14183,-8.31978,0.2921784204746394,0.5,0.3,Viable tumour cell
-3.28899,1.81886,0.2909545454753092,0.5,0.3,Necrotic
-0.85605,4.91204,0.28824532463367075,0.5,0.3,Necrotic
-7.82266,0.614151,0.2924597580613688,0.5,0.3,Necrotic
-0.533946,-0.0880619,0.2895606448939121,0.5,0.3,Necrotic
1.86861,1.08533,0.28924333429479593,0.5,0.3,Necrotic
0.101628,-0.705586,0.28942548408398394,0.5,0.3,Necrotic
-0.299521,-0.544416,0.28947271849211426,0.5,0.3,Necrotic
-3.17346,-3.84753,0.28870433787723476,0.5,0.3,Necrotic
-1.39506,3.61944,0.2895130977232362,0.5,0.3,Necrotic
0.12362,-0.534518,0.2894352644252008,0.5,0.3,Necrotic
-0.254332,-0.442824,0.28947375765434796,0.5,0.3,Necrotic
-0.150694,-0.660017,0.2894486269684051,0.5,0.3,Necrotic
-0.189585,0.31685,0.28951058836440574,0.5,0.3,Necrotic
5.0507,11.0644,0.382852666634186,0.5,0.3,Viable tumour cell
3.29412,-5.34886,0.2904692209128534,0.5,0.3,Necrotic
-2.71572,-5.13652,0.2878326434691384,0.5,0.3,Necrotic
-14.1799,-0.431365,0.4308337760327249,0.5,0.3,Viable tumour cell
-9.40961,7.19346,0.34685990032481173,0.5,0.3,Viable tumour cell
-17.0884,2.93831,0.6834385260215539,0.5,0.3,Viable tumour cell
1.08183,9.55106,0.30414754407092087,0.5,0.3,Viable tumour cell
8.2485,0.2319,0.2915102005627491,0.5,0.3,Necrotic
-0.173479,-0.561273,0.2894572686229813,0.5,0.3,Necrotic
-0.177312,-0.767926,0.2894450771606352,0.5,0.3,Necrotic
-0.303896,-0.0480747,0.2895226113338123,0.5,0.3,Necrotic
-0.332219,-0.421802,0.28948395310778335,0.5,0.3,Necrotic
9.34621,12.6671,0.6280807368656507,0.5,0.3,Viable tumour cell
-2.15184,2.92163,0.29023338823888783,0.5,0.3,Necrotic
5.12901,7.23159,0.2937770576291968,0.5,0.3,Viable tumour cell
-1.62336,2.57285,0.2898677131467811,0.5,0.3,Necrotic
-10.7306,-2.92593,0.3160515098232022,0.5,0.3,Viable tumour cell
-1.1567,-0.778834,0.28960025409765267,0.5,0.3,Necrotic
-13.4575,-1.0225,0.39482235149237144,0.5,0.3,Viable tumour cell
1.48214,0.00372042,0.28937341466268074,0.5,0.3,Necrotic
-0.0765965,-0.35151,0.2894590048045374,0.5,0.3,Necrotic
-8.11785,11.0835,0.4384899928328344,0.5,0.3,Viable tumour cell
-2.42987,2.81525,0.29047063378092935,0.5,0.3,Necrotic
-4.04532,4.93421,0.29246942679896953,0.5,0.3,Necrotic
0.787728,0.13823,0.28938192430435605,0.5,0.3,Necrotic
-2.90513,3.14645,0.29084021348298283,0.5,0.3,Necrotic
3.41751,1.13353,0.2893950162228835,0.5,0.3,Necrotic
-0.322308,-0.494384,0.28947838326561515,0.5,0.3,Necrotic
4.77879,-8.19659,0.30170473151575916,0.5,0.3,Viable tumour cell
-2.32949,2.55515,0.29040130945620973,0.5,0.3,Necrotic
-5.83098,-7.96663,0.3038109757820049,0.5,0.3,Viable tumour cell
-0.378524,-0.903738,0.289459796336848,0.5,0.3,Necrotic
14.9909,-0.228749,0.5261822096341564,0.5,0.3,Viable tumour cell
-17.5367,3.77019,0.7743399645617095,0.5,0.3,Viable tumour cell
