x,y
5.258076923076923,32.76969230769231
3.9306521739130433,95.44773913043478
4.111258064516129,135.0598064516129
3.0996,971.5734000000001
11.72115,1312.1136
7.891925373134329,1292.7882089552238
10.505848101265823,959.2810632911393
10.227446808510638,1042.3926382978725
9.1728,1106.7336
9.366591549295775,1235.085718309859
20.592289389067524,833.9806302250804
16.499152173913043,936.2525869565218
15.362836363636363,1480.4129454545455
19.70091089108911,185.39465346534652
19.2766,524.2411999999999
19.985744680851067,445.82285106382983
25.300109589041096,983.0916986301369
29.825793103448273,1156.2715862068965
37.426199999999994,46.647999999999996
38.989125,1005.984
38.72781818181818,1065.4760454545456
41.65369811320755,156.71309433962264
46.530258992805756,29.169453237410075
48.35793103448276,64.75856896551724
46.34237288135593,1259.7501355932204
50.6562,1274.0343
49.8624,373.7328
48.66159375,406.67090625000003
50.54638235294118,451.4024117647059
54.738157894736844,1208.2471578947368
55.25921739130435,1232.307391304348
59.290000000000006,404.29200000000003
59.22370588235294,433.5548823529412
60.78325423728814,664.9981016949152
68.75053608247423,946.8315463917527
69.00218181818181,917.6121818181819
72.44612307692309,779.8372615384616
73.15298360655738,1154.1958032786886
74.71799999999999,5.3549999999999995
79.68576,601.86504
79.31109375,1127.45784375
83.19023999999999,979.8032159999999
82.58554838709678,1043.519806451613
94.25353170731707,49.54688780487805
92.52876315789474,91.82084210526317
94.35735849056603,1090.5513962264151
98.35704458598727,219.8708025477707
96.39172602739727,1061.2030684931506
103.49425531914893,903.7872765957446
109.5931914893617,1202.7477446808512
104.94669230769232,1351.1448461538462
105.45350561797753,90.45950561797753
117.37829508196721,120.29901639344263
119.9075294117647,1155.9017647058824
124.3832530120482,216.54693975903615
123.94505454545455,290.48269090909093
124.89811764705881,1334.535176470588
125.7144,828.4331999999999
131.01260869565218,92.48947826086957
129.27052173913043,1018.5821739130434
131.74875,109.91925
140.68050511945393,807.3912286689421
134.49561702127662,529.8568085106383
132.28577419354838,748.9744838709677
137.93924409448817,996.2710866141733
144.5422808219178,1086.5182808219176
141.06760396039604,479.0744554455445
138.964,1355.508
143.2793793103448,767.3906896551724
147.27324705882353,136.8241411764706
152.88,480.98400000000004
153.74038235294117,1004.507205882353
156.0545393258427,32.57453932584269
154.1148,272.06759999999997
162.57988489208634,816.8335251798561
161.919,1068.8220000000001
167.22819101123596,795.3707528089888
164.31472340425532,38.30131914893617
164.64,62.4456
166.11805479452053,496.9526301369863
172.83944295302015,1107.892630872483
173.7295,777.7157500000001
178.94016,69.73092
191.89375042158517,1266.4478853288365
177.66687272727273,1001.9359636363637
182.77,437.7856
190.8942,558.2724
190.32825,759.549
198.38721355932205,62.61901016949153
194.36595652173915,315.64095652173916
197.13195505617978,1225.9403595505619
198.5831320754717,651.0158490566038
200.57399999999998,479.448
201.10637647058823,751.2460941176471
205.90416000000002,1291.36896
201.32608695652175,87.42026086956521
205.5465517241379,1308.340551724138
208.2876923076923,320.67484615384615
213.9622886597938,341.55222680412373
213.45882352941177,1412.0671764705883
215.51330769230768,58.05934615384616
224.87389473684212,1199.422
222.3996923076923,1371.837923076923
230.31776250000001,1350.948375
245.14265322580644,1098.9648870967742
240.52559999999997,1181.6952
245.25229787234045,648.6359361702127
246.10773033707866,195.7247191011236
248.9004,477.5148
254.65513043478262,732.354
258.3264193548387,202.54703225806452
260.46061363636363,871.4560909090909
259.34475000000003,596.379
258.0460615384616,789.0372
257.103,1147.482
263.5317391304348,1198.939304347826
264.2406666666667,470.939
264.65322413793103,750.7720862068966
271.3231698113207,1163.3912830188679
266.24372727272726,195.22268181818183
267.3085935483871,1125.8929161290323
270.8676637168142,375.05293805309736
270.0735882352941,1060.6698529411765
277.97,154.77
279.153,890.4385945945946
281.91296629213485,734.904202247191
288.5946506024096,133.98961445783132
287.586,252.738
287.63138028169016,796.0857464788731
288.06120000000004,939.5064000000001
288.78444,1198.638
311.4122941176471,1168.8517647058825
304.4972903225807,374.4963870967742
308.3293043478261,258.8733913043479
309.7727027027027,452.7758918918919
311.511375,524.845125
310.8862340425532,99.28129787234043
313.43072727272727,281.1375
319.9185,347.445
322.06136170212767,189.68629787234045
323.478,309.582
327.5541111111111,408.95944444444444
326.7008181818182,1336.8915
329.2065,1376.03025
335.19876923076924,841.9029230769231
333.99083720930236,1480.878
336.2481818181818,188.94272727272727
339.8708691588785,611.0487757009346
334.69403773584907,854.2918867924528
336.2008695652174,949.7167826086958
343.24767272727274,501.3288
340.53932673267326,803.5456633663366
339.66984905660377,1102.6830566037736
345.73239473684214,530.0065657894737
348.7937014925373,312.6448656716418
350.76300000000003,410.781
360.4466972477064,275.426752293578
352.9453846153846,338.60076923076923
352.76563636363636,368.22927272727276
356.72765625,1132.653375
356.89606779661017,1365.5901355932203
361.909296,467.53056000000004
361.9040338983051,907.2491186440678
367.6617,293.81625
373.8960772532189,1103.476635193133
371.28992727272725,47.08276363636364
379.60927200000003,698.692176
393.7582773722628,297.2404379562044
389.73140425531915,367.60634042553187
400.21566666666666,709.7105555555556
405.6818888888889,99.06166666666667
408.59608695652173,1143.3404347826088
411.93075000000005,284.2888125
409.5808301886793,885.4447924528301
417.3053294117647,404.94695294117645
413.9580618556701,734.1604329896908
422.41231914893615,1040.5160425531915
428.39683018867925,413.9187169811321
