x,y,PanCK+,CAIX+,Pimo+,Necrosis,Celltype
3744.65,1247.11,0,0,0,0,CD8
3744.11,2418.20,1,1,1,0,CD8
3744.30,1187.88,1,1,0,0,CD8
3743.80,3486.68,0,0,0,0,CD8
3747.01,589.61,1,0,0,0,CD8
3746.83,3375.97,0,0,0,0,CD8
3746.24,3519.81,0,0,0,0,CD8
3742.65,4396.49,1,0,0,0,CD8
3751.67,1369.99,0,0,0,0,CD8
3749.24,3359.51,1,0,0,0,CD8
3751.47,120.84,0,0,0,0,CD8
3752.62,622.69,1,0,0,0,CD8
3754.81,1497.64,0,0,0,0,CD8
3753.46,1519.81,0,0,0,0,CD8
3751.12,4025.82,1,0,0,0,CD8
3756.92,1115.07,0,0,0,0,CD8
3757.58,1196.34,1,0,0,0,CD8
3755.44,1337.87,0,0,0,0,CD8
3756.67,1825.56,1,0,0,0,CD8
3752.43,2248.09,1,0,1,0,CD8
3756.49,3474.77,0,0,0,0,CD8
3757.83,65.63,0,0,0,0,CD8
3754.41,3876.41,0,0,0,0,CD8
3759.85,146.29,0,0,0,0,CD8
3761.89,3512.48,0,0,1,0,CD8
3766.04,4.00,0,0,0,0,CD8
3760.97,1232.27,0,0,0,0,CD8
3764.99,1580.05,1,0,0,0,CD8
3761.87,2753.75,1,0,0,0,CD8
3761.27,3938.75,0,0,1,0,CD8
3765.34,713.42,1,0,0,0,CD8
3765.88,1312.05,0,0,0,0,CD8
3764.03,1608.93,1,0,0,0,CD8
3768.54,623.57,1,0,0,0,CD8
3767.84,1925.59,1,0,1,0,CD8
3768.64,3011.48,1,0,1,0,CD8
3768.13,3322.27,1,0,0,0,CD8
3771.08,3977.32,0,0,0,0,CD8
3769.42,4008.12,1,0,0,0,CD8
3768.88,4323.11,1,0,0,0,CD8
3772.77,3287.24,1,0,0,0,CD8
3772.26,213.53,0,0,0,0,CD8
3774.16,790.97,1,0,1,0,CD8
3772.37,2786.69,1,0,0,0,CD8
3776.63,3994.35,1,0,0,0,CD8
3776.15,2747.76,1,0,0,0,CD8
3775.94,3465.40,0,0,0,0,CD8
3777.77,4300.81,1,0,0,0,CD8
3780.38,560.76,1,0,0,0,CD8
3779.18,1163.49,1,0,1,0,CD8
3777.01,1235.72,1,0,0,0,CD8
3777.54,2701.29,0,0,0,0,CD8
3781.04,3452.11,0,0,0,0,CD8
3779.10,3484.48,0,0,0,0,CD8
3781.80,971.55,0,0,0,0,CD8
3780.50,827.29,1,0,0,0,CD8
3783.87,1400.14,0,0,0,0,CD8
3783.85,1485.51,0,0,0,0,CD8
3783.88,3410.83,0,0,0,0,CD8
3790.25,1271.70,1,0,0,0,CD8
3784.55,79.55,0,0,0,0,CD8
3786.91,1461.03,0,0,0,0,CD8
3786.72,2030.70,1,0,1,1,CD8
3786.69,2682.72,0,0,0,0,CD8
3787.20,2800.55,1,0,0,0,CD8
3785.31,3366.68,0,0,0,0,CD8
3782.57,3513.79,0,0,0,0,CD8
3785.47,3874.15,0,0,0,0,CD8
3790.03,1579.98,1,0,0,0,CD8
3789.22,1619.74,1,0,0,0,CD8
3791.40,9.19,0,0,0,0,CD8
3792.80,1363.55,0,0,0,0,CD8
3790.89,2707.42,0,0,0,0,CD8
3795.16,3237.86,1,0,0,0,CD8
3797.01,1558.96,0,0,0,0,CD8
3793.34,4040.21,1,0,0,0,CD8
3796.13,28.05,0,0,0,0,CD8
3795.43,1183.96,1,0,1,0,CD8
3795.01,1596.68,1,0,0,0,CD8
3796.24,1946.82,1,0,1,0,CD8
3796.18,2731.39,1,0,0,0,CD8
3794.65,2752.33,1,0,0,0,CD8
3794.60,3276.00,1,0,0,0,CD8
3797.96,3354.73,0,0,0,0,CD8
3795.95,3501.34,0,0,0,0,CD8
3795.06,4379.00,1,0,0,0,CD8
3796.80,190.84,0,0,0,0,CD8
3794.65,3433.79,0,0,0,0,CD8
3794.78,3453.38,0,0,0,0,CD8
3798.18,3467.41,0,0,0,0,CD8
3793.31,1309.62,0,0,0,0,CD8
3796.25,3482.96,0,0,0,0,CD8
3796.39,72.29,0,0,0,0,CD8
3806.51,558.27,1,0,0,0,CD8
3804.84,2680.20,0,0,0,0,CD8
3802.59,2701.47,0,0,0,0,CD8
3801.05,3327.59,1,0,0,0,CD8
3802.58,1684.21,1,0,0,0,CD8
3807.21,212.37,0,0,0,0,CD8
3807.31,1697.19,1,0,0,0,CD8
3804.13,3445.54,0,0,0,0,CD8
3807.23,2753.20,1,0,0,0,CD8
3813.04,2200.69,1,0,0,0,CD8
3810.25,3283.23,1,0,0,0,CD8
3813.53,137.88,0,0,0,0,CD8
3813.37,2161.86,1,0,0,0,CD8
3812.91,2179.16,1,0,0,0,CD8
3812.36,2600.32,1,0,0,0,CD8
3810.05,4270.90,1,0,0,0,CD8
3812.46,4484.67,1,1,0,0,CD8
3816.97,448.49,1,0,0,0,CD8
3816.00,1217.54,1,0,0,0,CD8
3816.23,1238.45,1,0,0,0,CD8
3814.29,3411.05,0,1,0,0,CD8
3816.79,3643.30,0,0,0,0,CD8
3813.66,3842.74,0,0,0,0,CD8
3813.13,3915.77,0,0,1,0,CD8
3817.27,2696.57,0,0,0,0,CD8
3816.25,3442.92,0,0,0,0,CD8
3818.30,3464.36,0,0,1,0,CD8
3821.50,3496.74,0,0,0,0,CD8
3819.99,4234.57,1,0,0,0,CD8
3821.45,1412.14,0,0,0,0,CD8
3821.14,1597.56,1,0,0,0,CD8
3821.59,3813.47,0,0,0,0,CD8
3821.18,4003.47,1,0,0,0,CD8
3821.82,270.27,0,0,0,0,CD8
3824.70,380.52,1,0,0,0,CD8
3831.97,1248.03,1,0,0,0,CD8
3824.06,39.03,0,0,0,0,CD8
3828.50,218.64,0,0,0,0,CD8
3825.54,542.15,1,0,0,0,CD8
3825.06,2673.54,1,0,0,0,CD8
3826.47,4300.29,1,0,0,0,CD8
3829.29,620.29,1,0,0,0,CD8
3832.55,2701.70,0,0,0,0,CD8
3828.27,2792.56,1,0,0,0,CD8
3830.52,3459.90,0,0,0,0,CD8
3832.11,3481.64,0,0,0,0,CD8
3833.12,250.73,0,0,0,0,CD8
3833.93,641.77,1,0,0,0,CD8
3835.34,2714.76,0,0,0,0,CD8
3837.11,3288.43,1,0,0,0,CD8
3836.00,3423.89,0,0,0,0,CD8
3840.84,3380.13,0,0,0,0,CD8
3833.11,159.76,0,0,0,0,CD8
3838.80,1569.43,0,0,0,0,CD8
3841.63,370.21,0,0,0,0,CD8
3831.96,1395.48,0,0,0,0,CD8
3836.33,1817.96,1,0,0,0,CD8
3835.78,3329.42,0,0,0,0,CD8
3836.27,3758.58,0,0,0,0,CD8
3835.25,3849.49,0,0,0,0,CD8
3837.31,81.26,0,0,0,0,CD8
3837.49,3775.22,0,0,0,0,CD8
3841.56,349.71,0,0,0,0,CD8
3841.56,137.95,0,0,0,0,CD8
3841.28,117.67,0,0,0,0,CD8
3841.01,492.16,1,0,0,0,CD8
3842.89,1507.98,0,0,0,0,CD8
3846.09,3267.03,1,0,0,0,CD8
3842.58,3404.16,0,0,0,0,CD8
3841.71,473.35,0,0,0,0,CD8
3842.64,4378.99,1,0,1,0,CD8
3847.41,1307.73,0,0,0,0,CD8
3851.96,3432.06,0,0,0,0,CD8
3848.14,3723.44,0,0,0,0,CD8
3848.10,33.08,1,0,0,0,CD8
3851.13,457.70,0,0,0,0,CD8
3849.50,3765.31,0,0,0,0,CD8
3854.20,235.75,0,0,0,0,CD8
3853.73,443.56,0,0,0,0,CD8
3857.38,646.77,1,0,0,0,CD8
3857.05,1256.91,1,0,0,0,CD8
3855.55,2201.54,1,0,0,0,CD8
3854.37,3679.87,0,0,0,0,CD8
3857.93,71.01,0,0,0,0,CD8
3855.30,601.71,1,0,0,0,CD8
3856.30,3189.99,1,0,0,0,CD8
3856.80,3849.94,0,0,0,0,CD8
3856.43,3403.89,0,0,0,0,CD8
3865.45,934.68,1,0,1,0,CD8
3858.80,3325.44,0,0,0,0,CD8
3859.67,188.47,0,0,0,0,CD8
3866.70,247.41,0,0,0,0,CD8
3863.93,4003.83,1,0,0,0,CD8
3865.32,104.46,0,0,0,0,CD8
3866.64,132.92,0,0,0,0,CD8
3863.10,176.49,0,0,0,0,CD8
3867.69,3359.57,0,0,0,0,CD8
3868.56,2606.32,1,0,0,0,CD8
3866.37,2126.29,1,0,0,0,CD8
3871.24,597.17,1,0,0,0,CD8
3873.09,1079.10,1,0,1,0,CD8
3871.40,1526.47,0,0,0,0,CD8
3868.00,1711.90,1,0,0,0,CD8
3872.86,2772.93,1,0,0,0,CD8
3871.47,1257.82,1,0,0,0,CD8
3873.99,159.54,0,0,0,0,CD8
3871.43,4360.18,1,0,1,0,CD8
3876.97,700.67,1,0,0,0,CD8
3876.97,3301.45,0,0,0,0,CD8
3876.35,146.11,0,0,0,0,CD8
3877.66,683.75,1,0,0,0,CD8
3874.53,2799.83,1,0,0,0,CD8
3878.97,3543.54,0,0,0,0,CD8
3882.34,2179.05,1,0,0,0,CD8
3882.44,3365.74,0,0,0,0,CD8
3881.95,3379.95,0,0,0,0,CD8
3878.03,3760.27,0,0,0,0,CD8
3882.31,3977.48,1,0,0,0,CD8
3886.31,1225.61,1,0,1,0,CD8
3883.81,1257.10,1,0,0,0,CD8
3884.70,1753.54,1,0,0,0,CD8
3884.44,2565.94,1,0,0,0,CD8
3886.28,2617.21,1,0,0,0,CD8
3880.20,3944.51,1,0,0,0,CD8
3885.44,218.96,0,0,0,0,CD8
3889.21,1460.88,0,0,0,0,CD8
3890.84,3154.81,1,0,0,0,CD8
3887.95,3346.07,0,0,0,0,CD8
3888.15,3856.80,1,0,0,0,CD8
3886.77,3992.96,1,0,1,0,CD8
3888.05,4372.70,1,0,1,0,CD8
3888.57,3128.84,1,0,0,0,CD8
3891.63,3482.37,0,0,0,0,CD8
3894.61,3843.11,0,0,0,0,CD8
3891.44,621.86,0,0,0,0,CD8
3896.71,1269.31,0,0,0,0,CD8
3893.68,2532.26,1,0,0,0,CD8
3891.48,2735.44,1,0,0,0,CD8
3896.28,2775.05,1,0,0,0,CD8
3897.40,205.02,0,0,0,0,CD8
3894.04,336.63,0,0,0,0,CD8
3897.76,362.32,0,0,0,0,CD8
3897.68,2670.78,1,0,0,0,CD8
3895.81,3632.51,0,0,0,0,CD8
3896.48,3773.23,0,0,0,0,CD8
3901.38,2130.61,1,0,0,0,CD8
3900.60,3283.26,0,0,0,0,CD8
3900.37,2587.48,1,0,0,0,CD8
3905.21,3384.36,0,0,0,0,CD8
3907.49,1354.07,0,0,0,0,CD8
3903.12,225.42,0,0,0,0,CD8
3902.27,2749.03,1,0,0,0,CD8
3906.94,3516.00,0,0,0,0,CD8
3904.82,3829.66,0,0,0,0,CD8
3907.56,3537.35,0,0,0,0,CD8
3908.65,193.01,0,0,0,0,CD8
3909.63,1869.82,1,0,0,0,CD8
3907.81,3339.50,0,0,0,0,CD8
3909.56,3568.86,0,0,0,0,CD8
3908.29,1456.25,0,0,0,0,CD8
3908.81,3427.98,0,0,0,0,CD8
3912.38,3494.87,0,0,0,0,CD8
3910.57,381.81,0,0,0,0,CD8
3912.73,1843.65,1,0,0,0,CD8
3912.52,3814.45,0,0,0,0,CD8
3911.04,3.94,0,0,0,0,CD8
3912.94,457.84,0,0,0,0,CD8
3914.02,1255.41,1,0,0,0,CD8
3915.12,1702.00,1,0,0,0,CD8
3915.28,2598.21,1,0,0,0,CD8
3914.70,4128.91,1,0,0,0,CD8
3921.27,4100.86,1,0,0,0,CD8
3923.41,3417.02,1,0,0,0,CD8
3917.61,4384.38,1,0,1,0,CD8
3919.72,118.58,0,0,0,0,CD8
3920.19,3727.79,0,0,0,0,CD8
3920.74,168.68,0,0,0,0,CD8
3923.84,291.39,0,0,0,0,CD8
3926.48,1833.96,1,0,0,0,CD8
3924.09,3458.43,0,0,0,0,CD8
3928.33,694.51,0,0,0,0,CD8
3928.50,1252.25,1,0,0,0,CD8
3930.58,1279.15,0,1,0,0,CD8
3930.88,1697.67,1,0,0,0,CD8
3928.48,2674.01,1,0,0,0,CD8
3929.05,3656.06,0,0,0,0,CD8
3926.58,2498.89,1,0,0,0,CD8
3933.75,1740.20,1,0,0,0,CD8
3931.29,2713.23,1,0,0,0,CD8
3932.97,3767.72,0,0,0,0,CD8
3938.23,3215.08,1,0,0,0,CD8
3936.74,3788.36,1,0,0,0,CD8
3937.83,1373.09,0,0,0,0,CD8
3935.80,1482.65,0,0,1,0,CD8
3943.90,1567.83,0,0,0,0,CD8
3940.70,3265.83,0,0,0,0,CD8
3942.52,4026.08,1,0,1,0,CD8
3942.91,590.30,0,0,0,0,CD8
3941.31,3595.23,0,0,0,0,CD8
3942.59,324.58,0,0,0,0,CD8
3941.27,120.65,0,0,0,0,CD8
3946.05,2946.69,1,0,0,0,CD8
3942.32,3141.49,1,0,0,0,CD8
3947.41,623.87,0,0,0,0,CD8
3947.08,3321.28,0,0,0,0,CD8
3944.78,4092.94,0,0,0,0,CD8
3948.89,1587.23,0,0,0,0,CD8
3948.61,1400.19,0,0,0,0,CD8
3950.89,642.39,0,0,0,0,CD8
3950.68,3232.67,0,0,0,0,CD8
3953.66,1070.93,1,0,0,0,CD8
3954.14,3199.13,1,0,0,0,CD8
3951.26,3341.65,0,0,0,0,CD8
3952.31,3721.02,0,0,0,0,CD8
3955.40,4479.83,1,0,0,0,CD8
3957.92,1469.74,0,0,0,0,CD8
3959.13,3244.12,0,0,0,0,CD8
3958.75,3374.02,0,0,0,0,CD8
3955.72,4273.82,1,0,0,0,CD8
3966.00,3852.82,1,0,0,0,CD8
3959.42,3184.79,1,0,0,0,CD8
3958.73,3309.40,0,0,0,0,CD8
3960.50,3766.03,1,0,0,0,CD8
3961.22,4032.06,1,0,0,0,CD8
3959.50,4074.08,1,0,0,0,CD8
3960.28,3169.54,1,0,0,0,CD8
3965.16,197.34,0,0,0,0,CD8
3964.10,3942.10,1,0,0,0,CD8
3966.61,3335.87,0,0,0,0,CD8
3968.54,3735.27,1,1,0,0,CD8
3968.76,2371.61,1,0,1,0,CD8
3970.19,2630.24,0,0,0,0,CD8
3968.39,3576.50,0,0,0,0,CD8
3971.70,3302.08,0,0,0,0,CD8
3971.41,664.52,0,0,0,0,CD8
3973.28,2646.13,0,0,0,0,CD8
3976.55,641.78,0,0,0,0,CD8
3978.80,3496.76,0,0,0,0,CD8
3980.58,3609.25,0,0,0,0,CD8
3979.19,3828.27,1,0,0,0,CD8
3987.45,1249.00,1,0,0,0,CD8
3976.19,3400.97,0,0,0,0,CD8
3978.43,692.56,0,0,0,0,CD8
3978.29,1465.34,0,0,0,0,CD8
3980.43,3317.93,0,0,0,0,CD8
3984.59,3519.25,0,0,0,0,CD8
3984.85,4014.33,0,0,0,0,CD8
3982.80,3227.77,0,0,0,0,CD8
3985.94,1766.39,0,0,0,0,CD8
3985.36,2631.41,1,0,0,0,CD8
3986.45,3024.13,1,0,0,0,CD8
3988.92,3411.14,0,0,0,0,CD8
3985.83,3557.52,0,0,0,0,CD8
3987.78,3721.05,0,0,0,0,CD8
3991.33,1308.57,0,0,0,0,CD8
3988.66,3185.16,0,0,0,0,CD8
3991.11,808.89,0,0,0,0,CD8
3990.81,1787.18,0,0,0,0,CD8
3991.52,3790.19,1,0,0,0,CD8
3989.06,4027.34,1,0,0,0,CD8
3988.89,4043.87,1,0,0,0,CD8
3988.72,2975.99,1,0,0,0,CD8
3992.08,3128.55,1,0,0,0,CD8
3998.02,3465.40,0,0,0,0,CD8
3991.88,3705.35,0,0,0,0,CD8
3994.24,3216.83,0,0,0,0,CD8
3997.14,1071.39,0,0,0,0,CD8
3997.12,1371.00,0,0,0,0,CD8
3994.90,1544.88,0,0,0,0,CD8
3997.32,3194.55,0,0,0,0,CD8
3997.37,3353.10,0,0,0,0,CD8
4001.15,3998.86,1,0,0,0,CD8
3993.87,4148.81,1,0,0,0,CD8
3994.94,584.28,0,0,0,0,CD8
3999.50,1572.49,0,1,0,0,CD8
4000.66,273.13,0,0,0,0,CD8
4001.83,711.19,0,0,0,0,CD8
4007.56,1106.08,0,0,0,0,CD8
4006.86,3723.34,0,0,0,0,CD8
4008.40,1480.41,0,0,0,0,CD8
4006.29,1828.71,1,0,0,0,CD8
4007.01,3708.17,0,0,0,0,CD8
4008.34,3977.21,0,0,0,0,CD8
4009.88,4014.19,1,0,0,0,CD8
4009.63,2619.07,1,0,0,0,CD8
4012.98,4068.88,1,0,0,0,CD8
4012.35,4109.25,1,0,0,0,CD8
4012.03,755.11,0,0,0,0,CD8
4010.95,3691.01,0,0,0,0,CD8
4016.14,3668.21,0,0,0,0,CD8
4018.63,309.81,0,0,0,0,CD8
4016.77,1568.87,0,0,0,0,CD8
4015.53,3255.53,0,0,0,0,CD8
4020.23,3378.54,0,0,0,0,CD8
4015.56,3953.21,1,0,0,0,CD8
4015.91,4136.31,1,0,0,0,CD8
4016.92,3109.92,1,0,0,0,CD8
4017.69,3505.78,0,0,0,0,CD8
4026.82,3899.95,0,0,0,0,CD8
4016.46,3148.64,0,0,0,0,CD8
4021.73,1638.63,0,0,0,0,CD8
4020.03,3083.25,1,0,0,0,CD8
4019.67,3525.72,0,0,0,0,CD8
4019.72,3830.18,1,0,0,0,CD8
4023.64,3993.61,1,0,0,0,CD8
4018.47,4051.74,1,0,0,0,CD8
4017.82,4162.04,1,0,0,0,CD8
4024.66,1118.78,0,0,0,0,CD8
4022.20,3712.56,0,0,0,0,CD8
4023.68,327.93,0,0,0,0,CD8
4019.73,619.26,0,0,0,0,CD8
4025.21,1088.22,0,1,0,0,CD8
4022.52,2752.01,1,0,1,0,CD8
4024.27,3933.66,1,0,0,0,CD8
4028.87,247.25,0,0,0,0,CD8
4023.12,2944.31,1,0,0,0,CD8
4028.48,3020.28,1,0,0,0,CD8
4024.04,3570.01,0,0,0,0,CD8
4024.36,3686.75,0,0,0,0,CD8
4035.72,3811.26,0,0,0,0,CD8
4029.21,3796.12,0,0,0,0,CD8
4029.40,1062.72,0,0,0,0,CD8
4031.00,2960.74,1,0,0,0,CD8
4028.16,4168.80,1,0,0,0,CD8
4030.84,45.57,0,0,0,0,CD8
4029.71,542.14,0,0,0,0,CD8
4031.03,3508.51,0,0,0,0,CD8
4039.36,3684.34,0,0,0,0,CD8
4033.84,3701.86,0,0,0,0,CD8
4035.56,3827.48,1,0,0,0,CD8
4033.93,714.12,0,0,0,0,CD8
4034.04,1745.94,1,0,0,0,CD8
4032.86,3118.44,1,0,0,0,CD8
4039.03,1037.19,0,0,0,0,CD8
4039.55,1244.05,0,0,0,0,CD8
4041.15,3726.20,0,0,0,0,CD8
4040.20,3761.26,0,0,0,0,CD8
4035.43,4287.78,1,0,0,0,CD8
4043.66,35.54,0,0,0,0,CD8
4041.69,1782.34,1,0,0,0,CD8
4040.81,3060.45,1,0,0,0,CD8
4039.62,3177.34,0,0,0,0,CD8
4041.78,3295.85,0,0,0,0,CD8
4043.65,3778.66,0,0,0,0,CD8
4039.86,3956.29,1,0,0,0,CD8
4041.66,4018.79,1,0,0,0,CD8
4044.61,277.74,0,0,0,0,CD8
4045.89,329.29,0,0,0,0,CD8
4043.47,3928.72,1,0,0,0,CD8
4048.95,3712.19,0,0,0,0,CD8
4043.34,3088.43,1,0,0,0,CD8
4050.53,3612.58,0,0,0,0,CD8
4046.80,248.23,0,0,0,0,CD8
4045.98,308.82,0,0,0,0,CD8
4047.55,1274.21,0,0,0,0,CD8
4046.08,1563.32,0,0,0,0,CD8
4047.03,3318.41,0,0,0,0,CD8
4050.78,767.32,0,0,0,0,CD8
4048.45,718.38,0,0,0,0,CD8
4054.68,1619.72,0,0,0,0,CD8
4050.81,3068.62,1,0,0,0,CD8
4046.91,3273.52,0,0,0,0,CD8
4051.59,4479.31,1,0,0,0,CD8
4053.49,3746.68,0,1,0,0,CD8
4048.88,90.33,0,0,0,0,CD8
4051.07,3793.15,0,0,0,0,CD8
4050.75,807.25,0,0,0,0,CD8
4052.75,1493.02,0,0,0,0,CD8
4051.77,1765.85,1,0,0,0,CD8
4053.14,2243.88,1,0,1,0,CD8
4055.82,3044.98,1,0,0,0,CD8
4056.73,3230.90,0,0,0,0,CD8
4053.74,3675.17,1,0,0,0,CD8
4054.64,3212.23,0,1,0,0,CD8
4055.48,1603.71,0,0,0,0,CD8
4057.97,1701.41,0,0,0,0,CD8
4056.45,3412.72,0,0,0,0,CD8
4065.20,3755.53,0,0,0,0,CD8
4056.88,4200.54,1,0,0,0,CD8
4059.87,3699.28,0,0,0,0,CD8
4057.14,440.64,0,0,0,0,CD8
4068.18,1246.84,0,0,0,0,CD8
4060.76,3825.42,0,0,0,0,CD8
4060.55,4377.97,1,0,0,0,CD8
4064.43,183.11,0,0,0,0,CD8
4068.74,786.15,0,0,0,0,CD8
4068.91,1437.14,0,0,0,0,CD8
4065.98,3475.59,0,0,0,0,CD8
4069.10,3206.12,0,0,0,0,CD8
4066.65,3668.61,0,0,0,0,CD8
4065.08,3800.81,0,0,0,0,CD8
4070.05,3706.19,0,0,0,0,CD8
4066.55,1077.22,0,0,1,0,CD8
4071.69,3723.39,0,0,0,0,CD8
4066.24,3014.07,1,0,0,0,CD8
4069.04,3067.31,1,0,0,0,CD8
4071.05,3919.16,1,0,0,0,CD8
4068.58,902.66,0,0,0,0,CD8
4074.71,1289.13,0,0,0,0,CD8
4076.91,1670.64,0,0,0,0,CD8
4069.55,2999.75,1,0,0,0,CD8
4068.25,3507.55,0,0,0,0,CD8
4074.10,3564.70,0,0,0,0,CD8
4081.56,3789.66,0,0,0,0,CD8
4071.53,803.35,0,0,0,0,CD8
4070.85,1604.33,0,0,0,0,CD8
4078.46,3696.31,0,0,0,0,CD8
4076.28,4446.72,1,0,0,0,CD8
4073.12,172.94,0,0,0,0,CD8
4075.54,1110.04,0,0,0,0,CD8
4076.71,3773.19,0,0,0,0,CD8
4074.95,4300.75,1,0,0,0,CD8
4079.21,3744.88,0,0,0,0,CD8
4077.96,84.69,0,0,0,0,CD8
4076.76,1312.15,0,0,1,0,CD8
4080.03,1524.71,0,0,0,0,CD8
4077.51,1762.87,1,0,0,0,CD8
4075.74,3111.36,0,0,0,0,CD8
4076.09,3155.16,0,0,0,0,CD8
4086.80,3686.91,0,1,0,0,CD8
4077.02,3810.05,0,0,0,0,CD8
4076.52,2238.25,1,0,1,0,CD8
4081.66,6.54,0,0,0,0,CD8
4076.63,760.02,1,0,0,0,CD8
4078.86,3251.59,0,0,0,0,CD8
4079.83,4124.91,1,0,0,0,CD8
4081.67,4425.91,1,0,0,0,CD8
4084.24,213.75,0,0,0,0,CD8
4083.73,1004.08,0,0,0,0,CD8
4082.87,1454.25,0,0,0,0,CD8
4085.33,2992.55,1,0,0,0,CD8
4083.77,3142.26,0,0,0,0,CD8
4083.97,1899.99,1,0,0,0,CD8
4086.43,3764.62,0,0,0,0,CD8
4082.65,1044.73,0,0,0,0,CD8
4084.83,4469.29,1,0,0,0,CD8
4084.95,3484.05,1,0,0,0,CD8
4088.53,3708.88,0,0,0,0,CD8
4086.25,3859.50,1,0,0,0,CD8
4087.28,804.39,0,0,0,0,CD8
4088.02,4340.22,1,0,0,0,CD8
4089.49,19.60,0,0,0,0,CD8
4088.97,313.45,0,0,0,0,CD8
4088.87,991.48,0,0,0,0,CD8
4088.71,1558.59,0,0,0,0,CD8
4088.23,2173.27,1,0,1,0,CD8
4092.35,2370.75,1,0,0,0,CD8
4088.48,3063.03,1,0,0,0,CD8
4087.99,3192.92,0,0,0,0,CD8
4089.52,3724.95,0,0,0,0,CD8
4087.90,4484.33,1,0,0,0,CD8
4094.14,789.04,0,0,0,0,CD8
4090.63,4435.82,1,0,0,0,CD8
4092.76,742.81,0,0,0,0,CD8
4093.10,3673.40,0,0,0,0,CD8
4091.12,4392.85,1,0,0,0,CD8
4095.34,136.06,0,0,0,0,CD8
4094.03,332.68,0,0,0,0,CD8
4094.26,3116.99,0,0,0,0,CD8
4095.83,3257.88,0,0,0,0,CD8
4102.99,3745.47,0,0,0,0,CD8
4098.46,458.65,0,0,0,0,CD8
4097.25,705.09,0,0,0,0,CD8
4097.42,2080.94,1,0,1,0,CD8
4103.22,3177.82,0,0,0,0,CD8
4100.88,771.85,0,0,0,0,CD8
4100.20,3200.03,0,0,0,0,CD8
4100.41,3762.42,0,0,0,0,CD8
4106.83,1505.21,0,0,0,0,CD8
4100.87,1828.07,1,0,0,0,CD8
4097.85,3513.65,0,0,0,0,CD8
4099.96,3788.06,0,0,0,0,CD8
4103.87,3826.38,0,0,0,0,CD8
4101.54,4425.78,0,0,0,0,CD8
4100.34,984.33,0,0,0,0,CD8
4102.12,3146.83,0,0,0,0,CD8
4102.88,970.74,0,0,0,0,CD8
4103.13,1247.78,0,0,0,0,CD8
4111.15,3288.93,0,0,0,0,CD8
4103.25,3799.85,0,1,0,0,CD8
4103.60,4445.87,1,0,0,0,CD8
4103.65,3063.00,1,0,0,0,CD8
4108.79,3705.84,0,0,0,0,CD8
4103.01,3726.88,0,0,0,0,CD8
4110.70,424.61,0,0,0,0,CD8
4106.54,1112.75,0,0,0,0,CD8
4108.57,1616.65,0,0,0,0,CD8
4107.20,1890.06,1,0,0,0,CD8
4106.04,2200.49,1,0,1,0,CD8
4108.20,3778.40,0,1,0,0,CD8
4107.41,332.10,0,0,0,0,CD8
4106.85,499.11,0,0,0,0,CD8
4111.17,1447.22,0,0,0,0,CD8
4107.63,1594.15,0,0,0,0,CD8
4110.67,1657.88,0,0,0,0,CD8
4110.98,3268.96,0,0,0,0,CD8
4109.37,3950.21,1,0,0,0,CD8
4115.63,4495.78,1,0,0,0,CD8
4111.22,1036.41,0,0,0,0,CD8
4109.26,2948.44,1,0,1,0,CD8
4112.23,3810.35,0,0,0,0,CD8
4111.45,4458.47,1,0,0,0,CD8
4112.43,896.36,0,0,0,0,CD8
4117.53,3370.41,0,0,0,0,CD8
4118.58,3887.68,1,0,0,0,CD8
4114.74,4344.25,1,0,0,0,CD8
4115.86,4378.87,0,0,0,0,CD8
4122.02,3718.64,0,0,0,0,CD8
4117.46,3770.48,0,0,0,0,CD8
4115.52,2488.62,1,0,1,0,CD8
4116.00,3064.98,1,0,0,0,CD8
4116.42,3732.21,1,0,0,0,CD8
4119.09,4419.06,0,0,0,0,CD8
4118.90,1096.89,0,0,0,0,CD8
4118.93,1643.05,1,0,0,0,CD8
4120.86,3042.41,1,0,0,0,CD8
4120.68,1146.81,0,0,0,0,CD8
4128.39,1268.21,0,0,0,0,CD8
4123.09,1461.20,0,0,0,0,CD8
4119.10,1877.49,1,0,0,0,CD8
4124.38,3761.39,0,0,0,0,CD8
4123.38,3800.92,0,0,0,0,CD8
4125.78,3054.18,1,0,0,0,CD8
4121.53,616.78,0,0,0,0,CD8
4124.40,960.56,0,0,0,0,CD8
4120.98,2343.83,1,0,1,0,CD8
4128.52,3127.61,0,1,0,0,CD8
4126.42,3143.60,0,0,0,0,CD8
4122.29,3546.64,0,0,0,0,CD8
4129.61,3699.70,0,0,0,0,CD8
4125.99,3921.73,0,0,0,0,CD8
4125.87,3747.12,0,0,0,0,CD8
4130.69,3789.16,0,0,0,0,CD8
4125.01,728.33,0,0,0,0,CD8
4131.39,1565.67,0,0,0,0,CD8
4130.08,1581.75,0,0,0,0,CD8
4129.18,1745.75,0,0,0,0,CD8
4128.41,274.10,0,0,0,0,CD8
4131.74,416.74,0,0,0,0,CD8
4127.21,1190.87,0,0,0,0,CD8
4132.87,2194.46,1,0,1,0,CD8
4131.28,3776.38,0,0,0,0,CD8
4137.00,3825.06,0,0,0,0,CD8
4135.29,1480.78,0,0,0,0,CD8
4131.69,72.06,0,0,0,0,CD8
4132.43,2267.01,1,0,1,0,CD8
4134.69,3731.38,0,0,0,0,CD8
